artist,title,letras_id,letras_url,lyrics,length
Rasta Chinela,Beber Cair Levantar,1227799,https://www.letras.mus.br/rasta-chinela/1227799/,E a farra agora é meu lugar (repete),36
Rasta Chinela,Beber Cair Levantar,1227799,https://www.letras.mus.br/rasta-chinela/1227799/,Mas se você quiser me acompanhar,32
Rasta Chinela,Beber Cair Levantar,1227799,https://www.letras.mus.br/rasta-chinela/1227799/,Eu vou te convidar pra ir pra onde...,37
Rasta Chinela,Beber Cair Levantar,1227799,https://www.letras.mus.br/rasta-chinela/1227799/,"Bora, bora",10
Rasta Chinela,Beber Cair Levantar,1227799,https://www.letras.mus.br/rasta-chinela/1227799/,"Beber, cair, levantar...",24
Rasta Chinela,Bebo pra Carai,628271,https://www.letras.mus.br/rasta-chinela/628271/,Toda vez que agente briga ela diz que vai embora,48
Rasta Chinela,Bebo pra Carai,628271,https://www.letras.mus.br/rasta-chinela/628271/,"Aquela mala me assusta, pronta do lado de fora",46
Rasta Chinela,Bebo pra Carai,628271,https://www.letras.mus.br/rasta-chinela/628271/,"Quando a gente quebra o pau, sempre eu sei que ela sai",54
Rasta Chinela,Bebo pra Carai,628271,https://www.letras.mus.br/rasta-chinela/628271/,"Fico doido de saudade, ai eu bebo pa carai...",45
Rasta Chinela,Bebo pra Carai,628271,https://www.letras.mus.br/rasta-chinela/628271/,"Ai eu bebo, ai eu bebo, bebo pa carai",37
Rasta Chinela,Bebo pra Carai,628271,https://www.letras.mus.br/rasta-chinela/628271/,"Bebo pa carai, bebo pa carai, bebo pa carai",43
Rasta Chinela,Bebo pra Carai,628271,https://www.letras.mus.br/rasta-chinela/628271/,De repente ela volta toda cheia de alegria,42
Rasta Chinela,Bebo pra Carai,628271,https://www.letras.mus.br/rasta-chinela/628271/,Nem parece que a gente brigou naquele dia,41
Rasta Chinela,Bebo pra Carai,628271,https://www.letras.mus.br/rasta-chinela/628271/,Eu boto a mala pra dentro e pra cama a gente vai,48
Rasta Chinela,Bebo pra Carai,628271,https://www.letras.mus.br/rasta-chinela/628271/,"E depois de tanto love, ai eu bebo pa carai...",46
Rasta Chinela,Bebo pra Carai,628271,https://www.letras.mus.br/rasta-chinela/628271/,"Depois de uma semana em casa, quero um trenzinho diferente",58
Rasta Chinela,Bebo pra Carai,628271,https://www.letras.mus.br/rasta-chinela/628271/,"Uma coisa mais novinha, dessas que anima a gente",48
Rasta Chinela,Bebo pra Carai,628271,https://www.letras.mus.br/rasta-chinela/628271/,"Toda vez que eu to na rua, quando eu chego a casa cai",53
Rasta Chinela,Bebo pra Carai,628271,https://www.letras.mus.br/rasta-chinela/628271/,"Outra vez aquela mala, ai eu bebo pa carai",42
Rasta Chinela,Bebo pra Carai,628271,https://www.letras.mus.br/rasta-chinela/628271/,"Bebo pa carai, bebo pa carai, bebo pa carai...",46
Rasta Chinela,Bebo pra Carai,628271,https://www.letras.mus.br/rasta-chinela/628271/,"Oh muie, se tu me deixar ai eu bebo pa carai....",48
Rasta Chinela,Bocão,1377285,https://www.letras.mus.br/rasta-chinela/1377285/,Bocão era um empresário,23
Rasta Chinela,Bocão,1377285,https://www.letras.mus.br/rasta-chinela/1377285/,Mais sabido ninguém viu,23
Rasta Chinela,Bocão,1377285,https://www.letras.mus.br/rasta-chinela/1377285/,Montou uma grande empresa,25
Rasta Chinela,Bocão,1377285,https://www.letras.mus.br/rasta-chinela/1377285/,Aqui em nosso Brasil,20
Rasta Chinela,Bocão,1377285,https://www.letras.mus.br/rasta-chinela/1377285/,Roupas para o verão,19
Rasta Chinela,Bocão,1377285,https://www.letras.mus.br/rasta-chinela/1377285/,E também roupas de frio,23
Rasta Chinela,Bocão,1377285,https://www.letras.mus.br/rasta-chinela/1377285/,Contratou a mulherada,21
Rasta Chinela,Bocão,1377285,https://www.letras.mus.br/rasta-chinela/1377285/,Pagamento das coitadas até hoje ninguém viu,43
Rasta Chinela,Bocão,1377285,https://www.letras.mus.br/rasta-chinela/1377285/,O povo tá comentando,20
Rasta Chinela,Bocão,1377285,https://www.letras.mus.br/rasta-chinela/1377285/,Que ele vai se dar mal,22
Rasta Chinela,Bocão,1377285,https://www.letras.mus.br/rasta-chinela/1377285/,Mulherada que ele deve,22
Rasta Chinela,Bocão,1377285,https://www.letras.mus.br/rasta-chinela/1377285/,Vai meter o Bocão no pau,24
Rasta Chinela,Bocão,1377285,https://www.letras.mus.br/rasta-chinela/1377285/,Se o Bocão está devendo,23
Rasta Chinela,Bocão,1377285,https://www.letras.mus.br/rasta-chinela/1377285/,Um dinheiro pra você,20
Rasta Chinela,Bocão,1377285,https://www.letras.mus.br/rasta-chinela/1377285/,Fica esperto é agora,20
Rasta Chinela,Bocão,1377285,https://www.letras.mus.br/rasta-chinela/1377285/,A hora de receber,17
Rasta Chinela,Bocão,1377285,https://www.letras.mus.br/rasta-chinela/1377285/,O Bocão tá vindo aí,19
Rasta Chinela,Bocão,1377285,https://www.letras.mus.br/rasta-chinela/1377285/,Uma chance melhor não tem,25
Rasta Chinela,Bocão,1377285,https://www.letras.mus.br/rasta-chinela/1377285/,Se ele pintar na parada,23
Rasta Chinela,Bocão,1377285,https://www.letras.mus.br/rasta-chinela/1377285/,Se junte com a mulherada,24
Rasta Chinela,Bocão,1377285,https://www.letras.mus.br/rasta-chinela/1377285/,E põe o Bocão no pau também,27
Rasta Chinela,Bonita e Bandida,1377283,https://www.letras.mus.br/rasta-chinela/1377283/,De tanto te desejar,19
Rasta Chinela,Bonita e Bandida,1377283,https://www.letras.mus.br/rasta-chinela/1377283/,Acabei por te amar,18
Rasta Chinela,Bonita e Bandida,1377283,https://www.letras.mus.br/rasta-chinela/1377283/,Estou querendo outra vez,24
Rasta Chinela,Bonita e Bandida,1377283,https://www.letras.mus.br/rasta-chinela/1377283/,Mas você nem aí pro sentimento,30
Rasta Chinela,Bonita e Bandida,1377283,https://www.letras.mus.br/rasta-chinela/1377283/,Só me quis por um momento,25
Rasta Chinela,Bonita e Bandida,1377283,https://www.letras.mus.br/rasta-chinela/1377283/,Foi assim que você fez,22
Rasta Chinela,Bonita e Bandida,1377283,https://www.letras.mus.br/rasta-chinela/1377283/,É bonita você sabe que é bonita,31
Rasta Chinela,Bonita e Bandida,1377283,https://www.letras.mus.br/rasta-chinela/1377283/,Mas eu sei que és bandida,25
Rasta Chinela,Bonita e Bandida,1377283,https://www.letras.mus.br/rasta-chinela/1377283/,Você com essa cara de santa,27
Rasta Chinela,Bonita e Bandida,1377283,https://www.letras.mus.br/rasta-chinela/1377283/,Mas a falsidade é tanta,23
Rasta Chinela,Bonita e Bandida,1377283,https://www.letras.mus.br/rasta-chinela/1377283/,Só eu mesmo sei dizer,21
Rasta Chinela,Bonita e Bandida,1377283,https://www.letras.mus.br/rasta-chinela/1377283/,conhece toda forma de prazer,28
Rasta Chinela,Bonita e Bandida,1377283,https://www.letras.mus.br/rasta-chinela/1377283/,Faz amor só por fazer,21
Rasta Chinela,Bonita e Bandida,1377283,https://www.letras.mus.br/rasta-chinela/1377283/,E bonita você sabe que é bonita,31
Rasta Chinela,Bonita e Bandida,1377283,https://www.letras.mus.br/rasta-chinela/1377283/,Mais eu sei que és bandida,26
Rasta Chinela,Caixa Postal,620865,https://www.letras.mus.br/rasta-chinela/620865/,"Não é possível, só da na caixa postal",37
Rasta Chinela,Caixa Postal,620865,https://www.letras.mus.br/rasta-chinela/620865/,dá pra pensar que você não quer atender,39
Rasta Chinela,Caixa Postal,620865,https://www.letras.mus.br/rasta-chinela/620865/,"fala comigo, fala comigo, porque amo você.",42
Rasta Chinela,Caixa Postal,620865,https://www.letras.mus.br/rasta-chinela/620865/,"O telefone toca, eu penso que é você",36
Rasta Chinela,Caixa Postal,620865,https://www.letras.mus.br/rasta-chinela/620865/,digo alô e ninguém responde,27
Rasta Chinela,Caixa Postal,620865,https://www.letras.mus.br/rasta-chinela/620865/,paro pra pensar na nossa relação,32
Rasta Chinela,Caixa Postal,620865,https://www.letras.mus.br/rasta-chinela/620865/,procuro imaginar você comigo,28
Rasta Chinela,Caixa Postal,620865,https://www.letras.mus.br/rasta-chinela/620865/,tento te ligar pra a gente se entender,38
Rasta Chinela,Caixa Postal,620865,https://www.letras.mus.br/rasta-chinela/620865/,todo tempo eu penso em você.,28
Rasta Chinela,Caixa Postal,620865,https://www.letras.mus.br/rasta-chinela/620865/,"Não é possível, só dá na caixa postal",37
Rasta Chinela,Caixa Postal,620865,https://www.letras.mus.br/rasta-chinela/620865/,deixe um recado só pra você responder,37
Rasta Chinela,Caixa Postal,620865,https://www.letras.mus.br/rasta-chinela/620865/,se tnho chance de viver com você.,33
Rasta Chinela,Caixinha de Surpresa,1795901,https://www.letras.mus.br/rasta-chinela/1795901/,Pra você eu dô meu coração,26
Rasta Chinela,Caixinha de Surpresa,1795901,https://www.letras.mus.br/rasta-chinela/1795901/,E com ele todo o meu amor,25
Rasta Chinela,Caixinha de Surpresa,1795901,https://www.letras.mus.br/rasta-chinela/1795901/,É você a dona da minha vida,27
Rasta Chinela,Caixinha de Surpresa,1795901,https://www.letras.mus.br/rasta-chinela/1795901/,O ar que eu preciso respirar,28
Rasta Chinela,Caixinha de Surpresa,1795901,https://www.letras.mus.br/rasta-chinela/1795901/,Uma caixinha de surpresa,24
Rasta Chinela,Caixinha de Surpresa,1795901,https://www.letras.mus.br/rasta-chinela/1795901/,Eu que nunca amei ninguém,25
Rasta Chinela,Caixinha de Surpresa,1795901,https://www.letras.mus.br/rasta-chinela/1795901/,Só dá você na minha cabeça,26
Rasta Chinela,Caixinha de Surpresa,1795901,https://www.letras.mus.br/rasta-chinela/1795901/,Quero tanto ser teu bem,23
Rasta Chinela,Caixinha de Surpresa,1795901,https://www.letras.mus.br/rasta-chinela/1795901/,A tristeza vai em bora,22
Rasta Chinela,Caixinha de Surpresa,1795901,https://www.letras.mus.br/rasta-chinela/1795901/,Quando você vem,15
Rasta Chinela,Caixinha de Surpresa,1795901,https://www.letras.mus.br/rasta-chinela/1795901/,Fica e demora,13
Rasta Chinela,Caixinha de Surpresa,1795901,https://www.letras.mus.br/rasta-chinela/1795901/,Me faz tanto bem,16
Rasta Chinela,Caixinha de Surpresa,1795901,https://www.letras.mus.br/rasta-chinela/1795901/,Um amor assim quero só pra mim,30
Rasta Chinela,Caixinha de Surpresa,1795901,https://www.letras.mus.br/rasta-chinela/1795901/,Quero só pra mim meu bem...,27
Rasta Chinela,Caso Complicado,710371,https://www.letras.mus.br/rasta-chinela/710371/,"O nosso amor, um caso complicado de se entender",47
Rasta Chinela,Caso Complicado,710371,https://www.letras.mus.br/rasta-chinela/710371/,"Por que razão, com coisas tão banais estragam o prezer.",55
Rasta Chinela,Caso Complicado,710371,https://www.letras.mus.br/rasta-chinela/710371/,"O nosso amor é lindo, grande um encanto",39
Rasta Chinela,Caso Complicado,710371,https://www.letras.mus.br/rasta-chinela/710371/,"Não imagino amor, por que brigamos tanto",40
Rasta Chinela,Caso Complicado,710371,https://www.letras.mus.br/rasta-chinela/710371/,Querido a gente tem que se entender,35
Rasta Chinela,Caso Complicado,710371,https://www.letras.mus.br/rasta-chinela/710371/,Meu bem eu sei que a gente nasceu um pro outro,46
Rasta Chinela,Caso Complicado,710371,https://www.letras.mus.br/rasta-chinela/710371/,Mais o nosso amor está morrendo aos poucos,42
Rasta Chinela,Caso Complicado,710371,https://www.letras.mus.br/rasta-chinela/710371/,"Pois não foi de brigas que o amor se fez, que amor se fez...",60
Rasta Chinela,Caso Complicado,710371,https://www.letras.mus.br/rasta-chinela/710371/,O nosso amor esta dislacerando os nossos corações,49
Rasta Chinela,Caso Complicado,710371,https://www.letras.mus.br/rasta-chinela/710371/,"Por favor, não vamos apagar as marcas da paixão.",48
Rasta Chinela,Caso Complicado,710371,https://www.letras.mus.br/rasta-chinela/710371/,"O nosso amor é lindo, é grande um encanto",41
Rasta Chinela,Caso Complicado,710371,https://www.letras.mus.br/rasta-chinela/710371/,Não imagino amor porque brigamos tanto,38
Rasta Chinela,Caso Complicado,710371,https://www.letras.mus.br/rasta-chinela/710371/,Querido a gente tem q se entender,33
Rasta Chinela,Caso Complicado,710371,https://www.letras.mus.br/rasta-chinela/710371/,Mais o nosso amor esta morrendo aos poucos,42
Rasta Chinela,Caso Complicado,710371,https://www.letras.mus.br/rasta-chinela/710371/,"Pois não foi de brigas que o amor se fez, que o amor se fez...",62
Rasta Chinela,Chora,1917203,https://www.letras.mus.br/rasta-chinela/1917203/,A noite passada vi você discutindo,34
Rasta Chinela,Chora,1917203,https://www.letras.mus.br/rasta-chinela/1917203/,"Com o seu namorado parecia infeliz,",35
Rasta Chinela,Chora,1917203,https://www.letras.mus.br/rasta-chinela/1917203/,Você olhava pra mim queria fugir,32
Rasta Chinela,Chora,1917203,https://www.letras.mus.br/rasta-chinela/1917203/,"Então diz pra esse cara, chega agora é o fim!",45
Rasta Chinela,Chora,1917203,https://www.letras.mus.br/rasta-chinela/1917203/,Ele te deixa em casa todo fim de semana,39
Rasta Chinela,Chora,1917203,https://www.letras.mus.br/rasta-chinela/1917203/,"E sai com os amigos pra se divertir,",36
Rasta Chinela,Chora,1917203,https://www.letras.mus.br/rasta-chinela/1917203/,E você não percebe ele tem mais de 20 mulheres,46
Rasta Chinela,Chora,1917203,https://www.letras.mus.br/rasta-chinela/1917203/,Por que você não vê?,20
Rasta Chinela,Chora,1917203,https://www.letras.mus.br/rasta-chinela/1917203/,"Mas você não entende porque,",28
Rasta Chinela,Chora,1917203,https://www.letras.mus.br/rasta-chinela/1917203/,"Será que não sente, pra que vai se prender?",43
Rasta Chinela,Chora,1917203,https://www.letras.mus.br/rasta-chinela/1917203/,"Chora, toda vez que me vê,",26
Rasta Chinela,Chora,1917203,https://www.letras.mus.br/rasta-chinela/1917203/,"Chora, eu quero você,",21
Rasta Chinela,Chora,1917203,https://www.letras.mus.br/rasta-chinela/1917203/,"Chora, sinto falta desse amor...",32
Rasta Chinela,Chora,1917203,https://www.letras.mus.br/rasta-chinela/1917203/,"Chora, ele não te merece,",25
Rasta Chinela,Chora,1917203,https://www.letras.mus.br/rasta-chinela/1917203/,"Chora, por que não esquece?",27
Rasta Chinela,Chora,1917203,https://www.letras.mus.br/rasta-chinela/1917203/,"Chora, e se aquece em meu calor... (2x)",39
Rasta Chinela,Chora,1917203,https://www.letras.mus.br/rasta-chinela/1917203/,Ele pede desculpa você apaixonada,33
Rasta Chinela,Chora,1917203,https://www.letras.mus.br/rasta-chinela/1917203/,Sempre mente pra ele com medo de se ferir,41
Rasta Chinela,Chora,1917203,https://www.letras.mus.br/rasta-chinela/1917203/,"Mais pra que mentir, eu estou aqui",34
Rasta Chinela,Chora,1917203,https://www.letras.mus.br/rasta-chinela/1917203/,Sei que você me ama,19
Rasta Chinela,Chora,1917203,https://www.letras.mus.br/rasta-chinela/1917203/,Falta só decidir,16
Rasta Chinela,Chora,1917203,https://www.letras.mus.br/rasta-chinela/1917203/,"Chora, e se aquece em meu calor...(2x)",38
Rasta Chinela,"Chora, Me Liga",1567054,https://www.letras.mus.br/rasta-chinela/1567054/,Não era pra você se apaixonar,29
Rasta Chinela,"Chora, Me Liga",1567054,https://www.letras.mus.br/rasta-chinela/1567054/,Era só pra gente ficar,22
Rasta Chinela,"Chora, Me Liga",1567054,https://www.letras.mus.br/rasta-chinela/1567054/,Eu te avisei!,13
Rasta Chinela,"Chora, Me Liga",1567054,https://www.letras.mus.br/rasta-chinela/1567054/,Meu bem eu te avisei,20
Rasta Chinela,"Chora, Me Liga",1567054,https://www.letras.mus.br/rasta-chinela/1567054/,Você sabia que eu era assim,27
Rasta Chinela,"Chora, Me Liga",1567054,https://www.letras.mus.br/rasta-chinela/1567054/,Paixão de uma noite que logo tem fim,36
Rasta Chinela,"Chora, Me Liga",1567054,https://www.letras.mus.br/rasta-chinela/1567054/,Eu te falei meu bem eu te falei,31
Rasta Chinela,"Chora, Me Liga",1567054,https://www.letras.mus.br/rasta-chinela/1567054/,Não vai ser tão fácil assim,27
Rasta Chinela,"Chora, Me Liga",1567054,https://www.letras.mus.br/rasta-chinela/1567054/,Você me ter nas mãos,20
Rasta Chinela,"Chora, Me Liga",1567054,https://www.letras.mus.br/rasta-chinela/1567054/,Logo você que era acostumada,28
Rasta Chinela,"Chora, Me Liga",1567054,https://www.letras.mus.br/rasta-chinela/1567054/,A brincar com outro coração,27
Rasta Chinela,"Chora, Me Liga",1567054,https://www.letras.mus.br/rasta-chinela/1567054/,Não venha me perguntar,22
Rasta Chinela,"Chora, Me Liga",1567054,https://www.letras.mus.br/rasta-chinela/1567054/,Qual a melhor saída,19
Rasta Chinela,"Chora, Me Liga",1567054,https://www.letras.mus.br/rasta-chinela/1567054/,Eu sofri muito por amor,23
Rasta Chinela,"Chora, Me Liga",1567054,https://www.letras.mus.br/rasta-chinela/1567054/,Agora eu vou curtir a vida,26
Rasta Chinela,"Chora, Me Liga",1567054,https://www.letras.mus.br/rasta-chinela/1567054/,"Chora, me liga, implora",23
Rasta Chinela,"Chora, Me Liga",1567054,https://www.letras.mus.br/rasta-chinela/1567054/,Meu beijo de novo,17
Rasta Chinela,"Chora, Me Liga",1567054,https://www.letras.mus.br/rasta-chinela/1567054/,Me pede socorro,15
Rasta Chinela,"Chora, Me Liga",1567054,https://www.letras.mus.br/rasta-chinela/1567054/,Quem sabe eu vou te salvar,26
Rasta Chinela,"Chora, Me Liga",1567054,https://www.letras.mus.br/rasta-chinela/1567054/,Pelo meu amor,13
Rasta Chinela,"Chora, Me Liga",1567054,https://www.letras.mus.br/rasta-chinela/1567054/,Pede por favor,14
Rasta Chinela,"Chora, Me Liga",1567054,https://www.letras.mus.br/rasta-chinela/1567054/,Quem sabe um dia eu volto a te procurar,39
Rasta Chinela,Ciumenta,1567058,https://www.letras.mus.br/rasta-chinela/1567058/,Saia dessa paranóia,19
Rasta Chinela,Ciumenta,1567058,https://www.letras.mus.br/rasta-chinela/1567058/,De dizer que tenho outra,24
Rasta Chinela,Ciumenta,1567058,https://www.letras.mus.br/rasta-chinela/1567058/,Porque assim você vai ficar louca,33
Rasta Chinela,Ciumenta,1567058,https://www.letras.mus.br/rasta-chinela/1567058/,É uma barra o teu ciúme possessivo,34
Rasta Chinela,Ciumenta,1567058,https://www.letras.mus.br/rasta-chinela/1567058/,Nunca põe fé naquilo que eu digo,32
Rasta Chinela,Ciumenta,1567058,https://www.letras.mus.br/rasta-chinela/1567058/,Me liga toda hora pra saber,27
Rasta Chinela,Ciumenta,1567058,https://www.letras.mus.br/rasta-chinela/1567058/,Com quem é que eu estou,23
Rasta Chinela,Ciumenta,1567058,https://www.letras.mus.br/rasta-chinela/1567058/,No futebol com os amigos,24
Rasta Chinela,Ciumenta,1567058,https://www.letras.mus.br/rasta-chinela/1567058/,Ou em qualquer lugar que eu vou,31
Rasta Chinela,Ciumenta,1567058,https://www.letras.mus.br/rasta-chinela/1567058/,Ciumenta,8
Rasta Chinela,Ciumenta,1567058,https://www.letras.mus.br/rasta-chinela/1567058/,Para de ser tão ciumenta,24
Rasta Chinela,Ciumenta,1567058,https://www.letras.mus.br/rasta-chinela/1567058/,Desse jeito nenhum homem te aguenta,35
Rasta Chinela,Ciumenta,1567058,https://www.letras.mus.br/rasta-chinela/1567058/,Para eu já não sei o que fazer,30
Rasta Chinela,Ciumenta,1567058,https://www.letras.mus.br/rasta-chinela/1567058/,Se liga ou você vai me perder,29
Rasta Chinela,Como Num Filme,1917191,https://www.letras.mus.br/rasta-chinela/1917191/,Como num filme triste chorei,28
Rasta Chinela,Como Num Filme,1917191,https://www.letras.mus.br/rasta-chinela/1917191/,Lendo a carta que deu pra mim,29
Rasta Chinela,Como Num Filme,1917191,https://www.letras.mus.br/rasta-chinela/1917191/,Como num jogo tudo acabou,25
Rasta Chinela,Como Num Filme,1917191,https://www.letras.mus.br/rasta-chinela/1917191/,Mas fui eu que te perdi (2x),28
Rasta Chinela,Como Num Filme,1917191,https://www.letras.mus.br/rasta-chinela/1917191/,Me liga e diz que ainda me ama,30
Rasta Chinela,Como Num Filme,1917191,https://www.letras.mus.br/rasta-chinela/1917191/,Não agüento mais,16
Rasta Chinela,Como Num Filme,1917191,https://www.letras.mus.br/rasta-chinela/1917191/,Tanta solidão,13
Rasta Chinela,Como Num Filme,1917191,https://www.letras.mus.br/rasta-chinela/1917191/,"Oh, não(2x)",11
Rasta Chinela,Como Num Filme,1917191,https://www.letras.mus.br/rasta-chinela/1917191/,Quando se foi levou a minha paz,31
Rasta Chinela,Como Num Filme,1917191,https://www.letras.mus.br/rasta-chinela/1917191/,E não volta atrás,17
Rasta Chinela,Como Num Filme,1917191,https://www.letras.mus.br/rasta-chinela/1917191/,Do meu amor!,12
Rasta Chinela,Como Num Filme,1917191,https://www.letras.mus.br/rasta-chinela/1917191/,Refrão: (2x),12
Rasta Chinela,Como Num Filme,1917191,https://www.letras.mus.br/rasta-chinela/1917191/,Mas fui eu que te perdi,23
Rasta Chinela,Como Num Filme,1917191,https://www.letras.mus.br/rasta-chinela/1917191/,"Oh, não (2x)",12
Rasta Chinela,Como Num Filme,1917191,https://www.letras.mus.br/rasta-chinela/1917191/,Do meu amor! (2x),17
Rasta Chinela,Copinho,1917186,https://www.letras.mus.br/rasta-chinela/1917186/,Copo copo copo copinho descartavel,34
Rasta Chinela,Copinho,1917186,https://www.letras.mus.br/rasta-chinela/1917186/,"Me usou, amassou e jogou fora",29
Rasta Chinela,Copinho,1917186,https://www.letras.mus.br/rasta-chinela/1917186/,E agora meu amor o que é que eu faço,36
Rasta Chinela,Copinho,1917186,https://www.letras.mus.br/rasta-chinela/1917186/,Sem voce o meu coração chora (2x),33
Rasta Chinela,Copinho,1917186,https://www.letras.mus.br/rasta-chinela/1917186/,"Aquela calça jeans, que voce não usa mais",41
Rasta Chinela,Copinho,1917186,https://www.letras.mus.br/rasta-chinela/1917186/,"O resto do perfume, que voce deixou pra traz",44
Rasta Chinela,Copinho,1917186,https://www.letras.mus.br/rasta-chinela/1917186/,"Sou eu , sou eu, sou eu",23
Rasta Chinela,Copinho,1917186,https://www.letras.mus.br/rasta-chinela/1917186/,Aquele guarda chuva que voce perdeu.,36
Rasta Chinela,Copinho,1917186,https://www.letras.mus.br/rasta-chinela/1917186/,O troco do supermercado que voce esqueceu,41
Rasta Chinela,Copinho,1917186,https://www.letras.mus.br/rasta-chinela/1917186/,"Sou eu, sou eu, sou eu",22
Rasta Chinela,Copinho,1917186,https://www.letras.mus.br/rasta-chinela/1917186/,"Mais ta difícil, pra ganhar seu coração",39
Rasta Chinela,Copinho,1917186,https://www.letras.mus.br/rasta-chinela/1917186/,"Tá difícil, pra viver sem essa paixão ( 2x )",44
Rasta Chinela,Copinho,1917186,https://www.letras.mus.br/rasta-chinela/1917186/,oouuuo,6
Rasta Chinela,Copinho,1917186,https://www.letras.mus.br/rasta-chinela/1917186/,"Tá difícil, pra viver sem essa paixão",37
Rasta Chinela,Depois das seis,546535,https://www.letras.mus.br/rasta-chinela/546535/,Vou mandar,10
Rasta Chinela,Depois das seis,546535,https://www.letras.mus.br/rasta-chinela/546535/,A solidao para outro lugar,26
Rasta Chinela,Depois das seis,546535,https://www.letras.mus.br/rasta-chinela/546535/,Seu olhar no meu olhar,22
Rasta Chinela,Depois das seis,546535,https://www.letras.mus.br/rasta-chinela/546535/,Sua mão na minha mão,20
Rasta Chinela,Depois das seis,546535,https://www.letras.mus.br/rasta-chinela/546535/,Já não a mais solidão,21
Rasta Chinela,Depois das seis,546535,https://www.letras.mus.br/rasta-chinela/546535/,Me bem se arrume vista aquela roupa,35
Rasta Chinela,Depois das seis,546535,https://www.letras.mus.br/rasta-chinela/546535/,Que hoje vamos sair,19
Rasta Chinela,Depois das seis,546535,https://www.letras.mus.br/rasta-chinela/546535/,Quero conversar com você passear,32
Rasta Chinela,Depois das seis,546535,https://www.letras.mus.br/rasta-chinela/546535/,Te levar para outro lugar pra gente namorar,43
Rasta Chinela,Depois das seis,546535,https://www.letras.mus.br/rasta-chinela/546535/,To com saudade de tudo que a gente fez,38
Rasta Chinela,Depois das seis,546535,https://www.letras.mus.br/rasta-chinela/546535/,Passo ai depois das seis,24
Rasta Chinela,Depois das seis,546535,https://www.letras.mus.br/rasta-chinela/546535/,Vamos para um barzinho ou para um outro lugar qualquer,54
Rasta Chinela,Depois das seis,546535,https://www.letras.mus.br/rasta-chinela/546535/,Hoje a noite é nossa eu tó pro que der e vier,45
Rasta Chinela,Depois das seis,546535,https://www.letras.mus.br/rasta-chinela/546535/,Vou para onde você quizer e depois,34
Rasta Chinela,Depois das seis,546535,https://www.letras.mus.br/rasta-chinela/546535/,Nós vamos fazer amor de baixo do cobertor,41
Rasta Chinela,Depois das seis,546535,https://www.letras.mus.br/rasta-chinela/546535/,A solidão para outro lugar,26
Rasta Chinela,Desfaz As Malas,620866,https://www.letras.mus.br/rasta-chinela/620866/,Desfaz as malas volte aqui,26
Rasta Chinela,Desfaz As Malas,620866,https://www.letras.mus.br/rasta-chinela/620866/,O que vou fazer se voce me deixar?,34
Rasta Chinela,Desfaz As Malas,620866,https://www.letras.mus.br/rasta-chinela/620866/,Não tenho nada pra dizer,24
Rasta Chinela,Desfaz As Malas,620866,https://www.letras.mus.br/rasta-chinela/620866/,O nosso caso acabou,19
Rasta Chinela,Desfaz As Malas,620866,https://www.letras.mus.br/rasta-chinela/620866/,É o fim do nosso amor,21
Rasta Chinela,Desfaz As Malas,620866,https://www.letras.mus.br/rasta-chinela/620866/,"Eu te avisei, mas voce não levou",32
Rasta Chinela,Desfaz As Malas,620866,https://www.letras.mus.br/rasta-chinela/620866/,Muito a sério,13
Rasta Chinela,Desfaz As Malas,620866,https://www.letras.mus.br/rasta-chinela/620866/,"Fazia pirraça, brincava com meu coração",39
Rasta Chinela,Desfaz As Malas,620866,https://www.letras.mus.br/rasta-chinela/620866/,Agora você vai saber o que é prejuízo,37
Rasta Chinela,Desfaz As Malas,620866,https://www.letras.mus.br/rasta-chinela/620866/,Quando lembrar das loucuras,27
Rasta Chinela,Desfaz As Malas,620866,https://www.letras.mus.br/rasta-chinela/620866/,Da nossa paixão,15
Rasta Chinela,Desfaz As Malas,620866,https://www.letras.mus.br/rasta-chinela/620866/,Prometo tudo vai mudar,22
Rasta Chinela,Desfaz As Malas,620866,https://www.letras.mus.br/rasta-chinela/620866/,Essa poeira vai baixar e vamos,30
Rasta Chinela,Desfaz As Malas,620866,https://www.letras.mus.br/rasta-chinela/620866/,Amar novamente,14
Rasta Chinela,Desfaz As Malas,620866,https://www.letras.mus.br/rasta-chinela/620866/,Me diz que é da boca pra fora,29
Rasta Chinela,Desfaz As Malas,620866,https://www.letras.mus.br/rasta-chinela/620866/,Que o meu carinho,17
Rasta Chinela,Desfaz As Malas,620866,https://www.letras.mus.br/rasta-chinela/620866/,Te interessa,12
Rasta Chinela,Desfaz As Malas,620866,https://www.letras.mus.br/rasta-chinela/620866/,E que nunca vai me deixar,25
Rasta Chinela,Desfaz As Malas,620866,https://www.letras.mus.br/rasta-chinela/620866/,Com o tempo voce vai me esquecer (bis 4x),41
Rasta Chinela,Destino,1227793,https://www.letras.mus.br/rasta-chinela/1227793/,Sempre viajo numa canção,24
Rasta Chinela,Destino,1227793,https://www.letras.mus.br/rasta-chinela/1227793/,"Numa emoção, não sei qual o meu destino",39
Rasta Chinela,Destino,1227793,https://www.letras.mus.br/rasta-chinela/1227793/,Pede passagem meu coração,25
Rasta Chinela,Destino,1227793,https://www.letras.mus.br/rasta-chinela/1227793/,Sem direção,11
Rasta Chinela,Destino,1227793,https://www.letras.mus.br/rasta-chinela/1227793/,E assim vou no trem da ilusão,29
Rasta Chinela,Destino,1227793,https://www.letras.mus.br/rasta-chinela/1227793/,Que já não quer,15
