codcult,safra,e1,e2,e3,e4,e5,e6,e7,n7tmed,p7tmax,p7tmin,p7ur,p7nprec,p7sprec,p7tmed,n7tmax,n7tmin,n7ur,n7nprec,n7sprec,p14tmed,p14tmax,p14tmin,p14ur,p14nprec,p14sprec,n14tmed,n14tmax,n14tmin,n14ur,n14nprec,n14sprec,p28tmed,p28tmax,p28tmin,p28ur,p28nprec,p28sprec,n28tmed,n28tmax,n28tmin,n28ur,n28nprec,n28sprec,delta
16,19,131.53,123.95,99.29,0.0,0.0,0.0,0.0,28.5,34.8,22.2,55.59375,-14.285714285714285,66.7,26.425000000000004,31.325,21.525,69.625,0.0,20.4,27.39,33.56666666666667,21.213333333333328,55.81666666666667,-14.285714285714285,89.1,25.93000000000001,31.126666666666665,20.733333333333327,64.83333333333333,14.285714285714285,47.3,27.186206896551727,33.334482758620695,21.037931034482764,54.89655172413793,-10.714285714285714,114.5,26.068965517241377,31.441379310344825,20.696551724137933,62.96551724137931,10.714285714285714,78.3,98
16,19,131.53,131.53,123.95,0.0,0.0,0.0,0.0,26.425000000000004,31.325,21.525,69.625,-0.0,20.4,25.4875,30.887500000000006,20.0875,61.09375,28.57142857142857,27.9,27.24666666666667,32.86666666666667,21.626666666666665,63.38333333333333,-7.142857142857142,87.10000000000002,25.97333333333333,31.72,20.226666666666667,56.43333333333333,14.285714285714285,28.7,27.010344827586213,32.86896551724138,21.151724137931033,59.637931034482754,-7.142857142857142,110.29999999999998,25.432758620689654,30.782758620689656,20.082758620689653,64.23275862068965,21.428571428571427,190.2,91
16,19,131.53,131.53,131.53,0.0,0.0,0.0,0.0,25.4875,30.887500000000006,20.0875,61.09375,-28.57142857142857,27.9,26.4375,32.6125,20.2625,49.6875,0.0,0.8,25.93000000000001,31.126666666666665,20.733333333333327,64.83333333333333,-14.285714285714285,47.3,26.19,31.80666666666666,20.573333333333327,59.55,7.142857142857142,31.0,26.52068965517241,32.22068965517241,20.820689655172416,60.64655172413793,-14.285714285714285,136.4,25.067241379310346,30.231034482758627,19.90344827586207,68.48275862068965,25.0,255.2,84
16,19,131.53,131.53,131.53,0.0,0.0,0.0,0.0,26.4375,32.6125,20.2625,49.6875,-0.0,0.8,25.6625,30.9875,20.3375,68.59375,14.285714285714285,30.200000000000006,25.97333333333333,31.72,20.226666666666667,56.43333333333333,-14.285714285714285,28.7,24.79333333333333,29.90666666666667,19.68,71.28333333333333,28.57142857142857,161.49999999999997,26.618965517241374,32.3448275862069,20.893103448275863,59.44827586206897,-10.714285714285714,114.79999999999998,24.274137931034478,28.948275862068964,19.6,77.0,42.857142857142854,382.30000000000007,77
16,19,131.53,131.53,131.53,55.85,0.0,0.0,0.0,25.6625,30.9875,20.3375,68.59375,-14.285714285714285,30.200000000000006,24.1625,29.025,19.3,72.875,42.857142857142854,131.6,26.19,31.80666666666666,20.573333333333327,59.55,-7.142857142857142,31.0,24.05333333333333,28.74,19.366666666666667,77.01666666666667,42.857142857142854,224.5,26.068965517241377,31.441379310344825,20.696551724137933,62.96551724137931,-10.714285714285714,78.3,24.710344827586212,29.37931034482759,20.041379310344826,74.50862068965517,42.857142857142854,377.0,70
16,19,131.53,131.53,131.53,80.51,0.0,0.0,0.0,24.1625,29.025,19.3,72.875,-42.857142857142854,131.6,23.725,28.25,19.2,81.90625,42.857142857142854,99.1,24.79333333333333,29.90666666666667,19.68,71.28333333333333,-28.57142857142857,161.49999999999997,23.62333333333333,27.86666666666667,19.379999999999995,83.11666666666666,57.14285714285714,227.0,25.432758620689654,30.782758620689656,20.082758620689653,64.23275862068965,-21.428571428571427,190.2,25.010344827586213,29.593103448275862,20.42758620689655,75.24137931034483,35.714285714285715,283.9,63
16,19,131.53,131.53,131.53,131.53,9.8,0.0,0.0,23.725,28.25,19.2,81.90625,-42.857142857142854,99.1,23.4125,27.262500000000006,19.5625,85.75,85.71428571428571,171.3,24.05333333333333,28.74,19.366666666666667,77.01666666666667,-42.857142857142854,224.5,25.236666666666668,29.8,20.673333333333336,73.33333333333333,50.0,195.9,25.067241379310346,30.231034482758627,19.90344827586207,68.48275862068965,-25.0,255.2,25.53448275862069,29.844827586206893,21.224137931034488,76.4396551724138,39.285714285714285,331.0,56
16,19,131.53,131.53,131.53,131.53,22.97,0.0,0.0,23.4125,27.262500000000006,19.5625,85.75,-85.71428571428571,171.3,26.975,32.35,21.6,59.78125,14.285714285714285,33.6,23.62333333333333,27.86666666666667,19.379999999999995,83.11666666666666,-57.14285714285714,227.0,26.36666666666667,31.34,21.393333333333327,66.63333333333334,14.285714285714285,65.9,24.274137931034478,28.948275862068964,19.6,77.0,-42.857142857142854,382.30000000000007,26.224137931034484,30.779310344827586,21.66896551724138,72.4655172413793,21.428571428571427,189.2,49
16,19,131.53,131.53,131.53,131.53,123.95,0.0,0.0,26.975,32.35,21.6,59.78125,-14.285714285714285,33.6,25.9625,30.625,21.3,71.625,28.57142857142857,56.90000000000001,25.236666666666668,29.8,20.673333333333336,73.33333333333333,-50.0,195.9,25.996666666666666,30.14666666666666,21.84666666666667,77.9,35.714285714285715,159.70000000000005,24.710344827586212,29.37931034482759,20.041379310344826,74.50862068965517,-42.857142857142854,377.0,25.74310344827586,30.25172413793103,21.23448275862069,73.47413793103449,21.428571428571427,188.6,42
16,19,131.53,131.53,131.53,131.53,123.95,0.0,0.0,25.9625,30.625,21.3,71.625,-28.57142857142857,56.90000000000001,26.05,29.8125,22.2875,83.6875,42.857142857142854,102.8,26.36666666666667,31.34,21.393333333333327,66.63333333333334,-14.285714285714285,65.9,26.07666666666667,30.25333333333333,21.9,78.4,28.57142857142857,123.3,25.010344827586213,29.593103448275862,20.42758620689655,75.24137931034483,-35.714285714285715,283.9,25.658620689655177,30.03103448275862,21.286206896551725,75.50862068965517,21.428571428571427,217.2,35
16,19,131.53,131.53,131.53,131.53,123.95,0.0,0.0,26.05,29.8125,22.2875,83.6875,-42.857142857142854,102.8,26.0625,30.5375,21.5875,73.3125,28.57142857142857,33.3,25.996666666666666,30.14666666666666,21.84666666666667,77.9,-35.714285714285715,159.70000000000005,25.49,30.27333333333333,20.706666666666667,69.48333333333333,14.285714285714285,41.7,25.53448275862069,29.844827586206893,21.224137931034488,76.4396551724138,-39.285714285714285,331.0,25.589655172413803,30.07586206896552,21.103448275862068,72.77586206896551,14.285714285714285,128.00000000000003,28
16,19,131.53,131.53,131.53,131.53,131.53,0.0,0.0,26.0625,30.5375,21.5875,73.3125,-28.57142857142857,33.3,24.99375,30.15,19.8375,65.03125,0.0,8.4,26.07666666666667,30.25333333333333,21.9,78.4,-28.57142857142857,123.3,25.27,29.899999999999995,20.64,71.88333333333334,14.285714285714285,93.9,26.224137931034484,30.779310344827586,21.66896551724138,72.4655172413793,-21.428571428571427,189.2,25.727586206896554,30.541379310344826,20.91379310344827,68.92241379310343,7.142857142857142,94.70000000000002,21
16,19,131.53,131.53,131.53,131.53,131.53,9.8,0.0,24.99375,30.15,19.8375,65.03125,-0.0,8.4,25.8125,30.125,21.5,76.0625,28.57142857142857,85.5,25.49,30.27333333333333,20.706666666666667,69.48333333333333,-14.285714285714285,41.7,25.81,30.12,21.5,74.58333333333333,14.285714285714285,86.3,25.74310344827586,30.25172413793103,21.23448275862069,73.47413793103449,-21.428571428571427,188.6,26.305172413793105,31.317241379310346,21.293103448275865,69.55172413793103,7.142857142857142,103.5,14
16,19,131.53,131.53,131.53,131.53,131.53,9.8,0.0,25.8125,30.125,21.5,76.0625,-28.57142857142857,85.5,25.525,29.8625,21.1875,74.15625,14.285714285714285,68.0,25.27,29.899999999999995,20.64,71.88333333333334,-14.285714285714285,93.9,26.040000000000006,31.02,21.06,66.9,7.142857142857142,68.0,25.658620689655177,30.03103448275862,21.286206896551725,75.50862068965517,-21.428571428571427,217.2,25.88275862068966,31.05862068965517,20.706896551724142,67.77586206896552,10.714285714285714,150.4,7
18,0,4.57,0.0,0.0,0.0,0.0,0.0,0.0,21.50625,26.475,16.5375,74.46875,-14.285714285714285,26.8,22.456250000000004,28.5,16.4125,61.5625,0.0,0.0,22.92333333333333,27.5,18.346666666666668,78.06666666666666,-14.285714285714285,95.6,24.10333333333334,29.82666666666667,18.38,61.9,0.0,0.6,24.381034482758626,29.406896551724138,19.355172413793106,76.16379310344827,-14.285714285714285,155.60000000000005,23.343103448275862,28.67586206896552,18.01034482758621,69.38793103448276,3.571428571428572,37.4,119
18,0,22.23,4.57,0.0,0.0,0.0,0.0,0.0,22.456250000000004,28.5,16.4125,61.5625,-0.0,0.0,25.8,31.3375,20.2625,62.28125,0.0,0.6,22.09000000000001,27.486666666666668,16.693333333333335,68.48333333333333,-7.142857142857142,26.8,24.50333333333333,29.526666666666664,19.48,71.8,7.142857142857142,37.4,23.615517241379308,28.61379310344828,18.617241379310343,74.74137931034483,-14.285714285714285,147.4,22.115517241379308,27.151724137931037,17.079310344827586,73.63793103448276,3.571428571428572,38.8,112
18,0,68.81,22.23,4.57,0.0,0.0,0.0,0.0,25.8,31.3375,20.2625,62.28125,-0.0,0.6,22.875,27.125,18.625,82.875,14.285714285714285,37.4,24.10333333333334,29.82666666666667,18.38,61.9,-0.0,0.6,22.48333333333333,27.26666666666667,17.7,77.86666666666666,7.142857142857142,37.4,23.622413793103448,28.70344827586207,18.541379310344826,70.29310344827586,-7.142857142857142,96.2,19.931034482758623,24.682758620689654,15.179310344827584,78.72413793103449,10.714285714285714,79.7,105
18,0,79.0,68.8,22.22,0.0,0.0,0.0,0.0,22.875,27.125,18.625,82.875,-14.285714285714285,37.4,22.025,27.275,16.775000000000002,73.46875,0.0,3.6,24.50333333333333,29.526666666666664,19.48,71.8,-7.142857142857142,37.4,19.71666666666666,24.71333333333333,14.72,76.08333333333333,0.0,4.999999999999999,23.2551724137931,28.41034482758621,18.1,70.41379310344827,-7.142857142857142,64.19999999999999,18.95172413793103,23.87586206896552,14.027586206896553,78.27586206896551,7.142857142857142,52.8,98
18,0,95.44,95.44,79.0,0.0,0.0,0.0,0.0,22.025,27.275,16.775000000000002,73.46875,-0.0,3.6,17.93125,22.512500000000006,13.35,78.9375,0.0,1.4,22.48333333333333,27.26666666666667,17.7,77.86666666666666,-7.142857142857142,37.4,17.643333333333327,22.29333333333334,12.993333333333332,79.53333333333333,14.285714285714285,42.3,23.343103448275862,28.67586206896552,18.01034482758621,69.38793103448276,-3.571428571428572,37.4,17.986206896551717,22.641379310344824,13.33103448275862,79.89655172413794,7.142857142857142,56.6,91
18,0,100.0,100.0,95.43,0.0,0.0,0.0,0.0,17.93125,22.512500000000006,13.35,78.9375,-0.0,1.4,17.418750000000006,22.175000000000004,12.6625,79.78125,28.57142857142857,40.9,19.71666666666666,24.71333333333333,14.72,76.08333333333333,-0.0,4.999999999999999,18.133333333333336,22.986666666666668,13.28,80.36666666666666,14.285714285714285,47.8,22.115517241379308,27.151724137931037,17.079310344827586,73.63793103448276,-3.571428571428572,38.8,17.786206896551725,22.79310344827586,12.779310344827588,77.5603448275862,10.714285714285714,66.7,84
18,0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,17.418750000000006,22.175000000000004,12.6625,79.78125,-28.57142857142857,40.9,18.55625,23.8125,13.3,80.6875,0.0,6.9,17.643333333333327,22.29333333333334,12.993333333333332,79.53333333333333,-14.285714285714285,42.3,18.183333333333334,23.02,13.346666666666668,80.15,0.0,14.3,19.931034482758623,24.682758620689654,15.179310344827584,78.72413793103449,-10.714285714285714,79.7,18.291379310344826,23.67241379310345,12.910344827586204,73.93103448275863,3.571428571428572,25.8,77
18,0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,18.55625,23.8125,13.3,80.6875,-0.0,6.9,17.856250000000006,22.5125,13.2,78.625,0.0,7.4,18.133333333333336,22.986666666666668,13.28,80.36666666666666,-14.285714285714285,47.8,17.490000000000002,22.766666666666666,12.213333333333333,74.4,7.142857142857142,18.9,18.95172413793103,23.87586206896552,14.027586206896553,78.27586206896551,-7.142857142857142,52.8,19.13793103448276,24.62413793103449,13.651724137931032,70.82758620689657,3.571428571428572,29.7,70
18,0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,17.856250000000006,22.5125,13.2,78.625,-0.0,7.4,17.2875,22.725,11.849999999999998,72.75,14.285714285714285,11.5,18.183333333333334,23.02,13.346666666666668,80.15,-0.0,14.3,18.433333333333334,24.106666666666666,12.759999999999998,69.11666666666666,7.142857142857142,11.5,17.986206896551717,22.641379310344824,13.33103448275862,79.89655172413794,-7.142857142857142,56.6,20.08620689655172,25.717241379310344,14.455172413793099,67.33620689655173,3.571428571428572,22.3,63
18,0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,17.2875,22.725,11.849999999999998,72.75,-14.285714285714285,11.5,19.45625,25.375,13.5375,66.53125,0.0,0.0,17.490000000000002,22.766666666666666,12.213333333333333,74.4,-7.142857142857142,18.9,20.67333333333333,26.38666666666667,14.96,67.7,0.0,10.8,17.786206896551725,22.79310344827586,12.779310344827588,77.5603448275862,-10.714285714285714,66.7,21.32068965517241,27.041379310344826,15.6,63.64655172413793,0.0,10.8,56
18,0,100.0,100.0,100.0,4.57,0.0,0.0,0.0,18.94375,24.7125,13.175,69.0625,-0.0,0.0,21.89375,27.6625,16.125,67.65625,0.0,10.8,18.15,23.71333333333333,12.586666666666664,70.45,-7.142857142857142,11.5,21.923333333333336,27.63333333333333,16.21333333333333,65.28333333333333,0.0,10.8,18.0051724137931,23.351724137931036,12.658620689655173,74.70689655172414,-3.571428571428572,25.8,21.087931034482764,26.54827586206897,15.62758620689655,65.20689655172414,0.0,12.400000000000002,50
18,0,100.0,100.0,100.0,22.22,0.0,0.0,0.0,22.1125,27.7125,16.5125,67.6875,-0.0,10.8,21.875,27.575000000000006,16.175,61.78125,0.0,0.0,20.67333333333333,26.38666666666667,14.96,67.7,-0.0,10.8,22.11,27.84,16.380000000000006,59.45,0.0,0.0,19.13793103448276,24.62413793103449,13.651724137931032,70.82758620689657,-3.571428571428572,29.7,20.513793103448275,25.934482758620696,15.093103448275864,66.81896551724138,3.571428571428572,42.3,42
18,0,100.0,100.0,100.0,77.02,0.0,0.0,0.0,21.875,27.575000000000006,16.175,61.78125,-0.0,0.0,22.24375,28.05,16.4375,56.71875,0.0,0.0,21.89666666666667,27.54,16.25333333333333,64.95,-0.0,10.8,19.84,25.01999999999999,14.66,66.26666666666667,7.142857142857142,40.2,20.08620689655172,25.717241379310344,14.455172413793099,67.33620689655173,-3.571428571428572,22.3,20.563793103448273,26.010344827586213,15.117241379310341,65.61206896551724,3.571428571428572,42.3,35
18,0,100.0,100.0,100.0,100.0,22.22,0.0,0.0,22.24375,28.05,16.4375,56.71875,-0.0,0.0,17.8375,22.3875,13.2875,75.0,14.285714285714285,40.2,22.11,27.84,16.380000000000006,59.45,-0.0,0.0,19.086666666666666,24.180000000000003,13.993333333333334,73.71666666666667,7.142857142857142,42.3,21.32068965517241,27.041379310344826,15.6,63.64655172413793,-0.0,10.8,19.40344827586207,24.500000000000004,14.306896551724137,71.97413793103449,7.142857142857142,66.30000000000001,28
18,0,100.0,100.0,100.0,100.0,22.22,2.13,0.0,17.8375,22.3875,13.2875,75.0,-14.285714285714285,40.2,19.8125,25.4375,14.1875,73.5,14.285714285714285,40.7,19.84,25.01999999999999,14.66,66.26666666666667,-7.142857142857142,40.2,20.910000000000004,26.59333333333333,15.226666666666668,66.06666666666666,7.142857142857142,40.7,20.853448275862068,26.24137931034483,15.465517241379311,65.93103448275862,-3.571428571428572,51.0,19.92758620689655,25.59655172413793,14.258620689655173,67.75862068965517,7.142857142857142,64.7,21
18,0,100.0,100.0,100.0,100.0,100.0,2.13,0.0,19.8125,25.4375,14.1875,73.5,-14.285714285714285,40.7,22.11875,27.825,16.4125,60.28125,0.0,0.0,19.086666666666666,24.180000000000003,13.993333333333334,73.71666666666667,-7.142857142857142,42.3,19.880000000000006,25.0,14.76,70.71666666666667,7.142857142857142,24.0,20.513793103448275,25.934482758620696,15.093103448275864,66.81896551724138,-3.571428571428572,42.3,19.425862068965518,25.53793103448276,13.313793103448276,63.06034482758621,3.571428571428572,24.0,14
18,0,100.0,100.0,100.0,100.0,100.0,22.22,0.91,22.11875,27.825,16.4125,60.28125,-0.0,0.0,18.11875,22.7,13.5375,78.28125,14.285714285714285,24.0,20.910000000000004,26.59333333333333,15.226666666666668,66.06666666666666,-7.142857142857142,40.7,19.196666666666665,24.84,13.553333333333333,68.11666666666666,7.142857142857142,24.0,20.563793103448273,26.010344827586213,15.117241379310341,65.61206896551724,-3.571428571428572,42.3,20.370689655172416,26.82068965517241,13.920689655172415,56.91379310344828,3.571428571428572,24.0,7
18,2,23.84,0.0,0.0,0.0,0.0,0.0,0.0,22.61875,27.875,17.362499999999994,73.6875,-28.57142857142857,67.4,25.7125,31.075000000000006,20.35,69.1875,0.0,0.4,23.126666666666665,28.24666666666667,18.006666666666668,73.66666666666667,-14.285714285714285,76.20000000000002,23.90333333333333,29.00000000000001,18.806666666666672,71.86666666666666,7.142857142857142,16.6,23.97068965517241,28.962068965517243,18.979310344827585,74.76724137931033,-17.857142857142858,158.8,22.539655172413788,27.75862068965517,17.320689655172412,72.39655172413794,3.571428571428572,29.3,126
120,2,97.01,97.01,97.01,0.0,0.0,0.0,0.0,22.61875,27.875,17.362499999999994,73.6875,-28.57142857142857,67.4,25.7125,31.075000000000006,20.35,69.1875,0.0,0.4,23.126666666666665,28.24666666666667,18.006666666666668,73.66666666666667,-14.285714285714285,76.20000000000002,23.90333333333333,29.00000000000001,18.806666666666672,71.86666666666666,7.142857142857142,16.6,23.97068965517241,28.962068965517243,18.979310344827585,74.76724137931033,-17.857142857142858,158.8,22.539655172413788,27.75862068965517,17.320689655172412,72.39655172413794,3.571428571428572,29.3,97
18,2,47.68,23.84,14.14,0.0,0.0,0.0,0.0,24.85625,30.1375,19.575000000000006,73.21875,-14.285714285714285,52.6,23.30625,28.15,18.4625,72.84375,14.285714285714285,16.2,23.87,29.28666666666667,18.453333333333333,69.45,-14.285714285714285,67.4,21.3,26.19333333333333,16.406666666666666,74.26666666666667,7.142857142857142,28.9,24.24310344827586,29.286206896551718,19.2,74.0,-17.857142857142858,157.0,21.279310344827586,26.437931034482755,16.120689655172416,72.38793103448276,3.571428571428572,28.9,121
120,2,97.01,97.01,97.01,7.28,0.0,0.0,0.0,24.85625,30.1375,19.575000000000006,73.21875,-14.285714285714285,52.6,23.30625,28.15,18.4625,72.84375,14.285714285714285,16.2,23.87,29.28666666666667,18.453333333333333,69.45,-14.285714285714285,67.4,21.3,26.19333333333333,16.406666666666666,74.26666666666667,7.142857142857142,28.9,24.24310344827586,29.286206896551718,19.2,74.0,-17.857142857142858,157.0,21.279310344827586,26.437931034482755,16.120689655172416,72.38793103448276,3.571428571428572,28.9,92
18,2,78.39,47.68,23.84,0.0,0.0,0.0,0.0,22.2875,27.2375,17.3375,73.5625,-14.285714285714285,16.2,19.30625,24.725,13.8875,73.5625,0.0,12.7,23.90333333333333,29.00000000000001,18.806666666666672,71.86666666666666,-7.142857142857142,16.6,21.113333333333333,26.44,15.786666666666665,73.1,0.0,12.7,23.49655172413793,28.555172413793105,18.437931034482762,72.5344827586207,-10.714285714285714,92.4,20.432758620689658,25.87586206896552,14.989655172413794,69.64655172413794,0.0,12.7,112
120,2,100.0,100.0,100.0,22.23,0.0,0.0,0.0,22.2875,27.2375,17.3375,73.5625,-14.285714285714285,16.2,19.30625,24.725,13.8875,73.5625,0.0,12.7,23.90333333333333,29.00000000000001,18.806666666666672,71.86666666666666,-7.142857142857142,16.6,21.113333333333333,26.44,15.786666666666665,73.1,0.0,12.7,23.49655172413793,28.555172413793105,18.437931034482762,72.5344827586207,-10.714285714285714,92.4,20.432758620689658,25.87586206896552,14.989655172413794,69.64655172413794,0.0,12.7,83
18,2,64.85000000000001,54.55,23.84,0.0,0.0,0.0,0.0,19.30625,24.725,13.8875,73.5625,-0.0,12.7,23.0375,28.3875,17.6875,71.9375,0.0,0.0,20.743333333333336,25.94,15.546666666666667,73.46666666666667,-7.142857142857142,28.9,20.860000000000007,26.24,15.479999999999995,70.31666666666666,0.0,0.0,22.35517241379311,27.53793103448276,17.17241379310345,72.4655172413793,-10.714285714285714,96.3,20.118965517241378,25.727586206896557,14.510344827586206,67.18103448275862,0.0,0.0,105
120,2,100.0,100.0,100.0,32.2,7.28,0.0,0.0,19.30625,24.725,13.8875,73.5625,-0.0,12.7,23.0375,28.3875,17.6875,71.9375,0.0,0.0,20.743333333333336,25.94,15.546666666666667,73.46666666666667,-7.142857142857142,28.9,20.860000000000007,26.24,15.479999999999995,70.31666666666666,0.0,0.0,22.35517241379311,27.53793103448276,17.17241379310345,72.4655172413793,-10.714285714285714,96.3,20.118965517241378,25.727586206896557,14.510344827586206,67.18103448275862,0.0,0.0,76
18,2,93.94,93.94,78.38,0.0,0.0,0.0,0.0,23.0375,28.3875,17.6875,71.9375,-0.0,0.0,18.925,24.225,13.625,68.78125,0.0,0.0,21.113333333333333,26.44,15.786666666666665,73.1,-0.0,12.7,19.91,25.40666666666667,14.413333333333332,66.28333333333333,0.0,0.0,22.539655172413788,27.75862068965517,17.320689655172412,72.39655172413794,-3.571428571428572,29.3,18.453448275862073,23.92413793103448,12.982758620689651,67.21551724137932,3.571428571428572,77.8,98
120,2,100.0,100.0,100.0,42.17,7.28,0.0,0.0,23.0375,28.3875,17.6875,71.9375,-0.0,0.0,18.925,24.225,13.625,68.78125,0.0,0.0,21.113333333333333,26.44,15.786666666666665,73.1,-0.0,12.7,19.91,25.40666666666667,14.413333333333332,66.28333333333333,0.0,0.0,22.539655172413788,27.75862068965517,17.320689655172412,72.39655172413794,-3.571428571428572,29.3,18.453448275862073,23.92413793103448,12.982758620689651,67.21551724137932,3.571428571428572,77.8,69
18,2,100.0,100.0,93.94,0.0,0.0,0.0,0.0,18.925,24.225,13.625,68.78125,-0.0,0.0,20.78125,26.5875,14.975,63.84375,0.0,0.0,20.860000000000007,26.24,15.479999999999995,70.31666666666666,-0.0,0.0,19.30333333333333,25.19333333333333,13.413333333333332,64.01666666666667,0.0,0.0,20.758620689655174,26.013793103448272,15.503448275862072,72.04310344827586,-3.571428571428572,28.9,18.293103448275858,24.010344827586213,12.575862068965517,66.42241379310343,3.571428571428572,77.8,91
120,2,99.99,99.99,99.99,91.52,50.64,0.0,0.0,18.925,24.225,13.625,68.78125,-0.0,0.0,20.78125,26.5875,14.975,63.84375,0.0,0.0,20.860000000000007,26.24,15.479999999999995,70.31666666666666,-0.0,0.0,19.30333333333333,25.19333333333333,13.413333333333332,64.01666666666667,0.0,0.0,20.758620689655174,26.013793103448272,15.503448275862072,72.04310344827586,-3.571428571428572,28.9,18.293103448275858,24.010344827586213,12.575862068965517,66.42241379310343,3.571428571428572,77.8,62
18,2,100.0,100.0,100.0,0.0,0.0,0.0,0.0,20.78125,26.5875,14.975,63.84375,-0.0,0.0,17.975,23.9625,11.9875,65.0625,0.0,0.0,19.91,25.40666666666667,14.413333333333332,66.28333333333333,-0.0,0.0,17.133333333333333,22.613333333333333,11.653333333333334,68.4,7.142857142857142,77.8,20.432758620689658,25.87586206896552,14.989655172413794,69.64655172413794,-0.0,12.7,18.651724137931033,24.32758620689655,12.975862068965515,67.03448275862068,3.571428571428572,77.8,84
120,2,99.99,99.99,99.99,91.52,50.64,0.0,0.0,20.78125,26.5875,14.975,63.84375,-0.0,0.0,17.975,23.9625,11.9875,65.0625,0.0,0.0,19.91,25.40666666666667,14.413333333333332,66.28333333333333,-0.0,0.0,17.133333333333333,22.613333333333333,11.653333333333334,68.4,7.142857142857142,77.8,20.432758620689658,25.87586206896552,14.989655172413794,69.64655172413794,-0.0,12.7,18.651724137931033,24.32758620689655,12.975862068965515,67.03448275862068,3.571428571428572,77.8,55
18,2,100.0,100.0,100.0,0.0,0.0,0.0,0.0,17.975,23.9625,11.9875,65.0625,-0.0,0.0,16.525,21.325000000000006,11.725,71.25,14.285714285714285,77.8,19.30333333333333,25.19333333333333,13.413333333333332,64.01666666666667,-0.0,0.0,17.33,22.766666666666666,11.893333333333334,68.7,7.142857142857142,77.8,20.118965517241378,25.727586206896557,14.510344827586206,67.18103448275862,-0.0,0.0,17.76724137931034,23.11034482758621,12.424137931034483,70.69827586206897,7.142857142857142,143.3,77
120,2,100.0,100.0,100.0,100.0,50.64,0.0,0.0,17.975,23.9625,11.9875,65.0625,-0.0,0.0,16.525,21.325000000000006,11.725,71.25,14.285714285714285,77.8,19.30333333333333,25.19333333333333,13.413333333333332,64.01666666666667,-0.0,0.0,17.33,22.766666666666666,11.893333333333334,68.7,7.142857142857142,77.8,20.118965517241378,25.727586206896557,14.510344827586206,67.18103448275862,-0.0,0.0,17.76724137931034,23.11034482758621,12.424137931034483,70.69827586206897,7.142857142857142,143.3,48
18,2,100.0,100.0,100.0,0.0,0.0,0.0,0.0,16.525,21.325000000000006,11.725,71.25,-14.285714285714285,77.8,18.0,24.1125,11.8875,67.1875,0.0,8.0,17.133333333333333,22.613333333333333,11.653333333333334,68.4,-7.142857142857142,77.8,20.01,25.88666666666667,14.133333333333333,66.33333333333333,0.0,8.0,18.453448275862073,23.92413793103448,12.982758620689651,67.21551724137932,-3.571428571428572,77.8,17.362068965517242,22.83448275862069,11.889655172413793,70.94827586206897,7.142857142857142,92.3,70
120,2,100.01,100.01,100.01,100.01,50.65,7.28,0.0,16.525,21.325000000000006,11.725,71.25,-14.285714285714285,77.8,18.0,24.1125,11.8875,67.1875,0.0,8.0,17.133333333333333,22.613333333333333,11.653333333333334,68.4,-7.142857142857142,77.8,20.01,25.88666666666667,14.133333333333333,66.33333333333333,0.0,8.0,18.453448275862073,23.92413793103448,12.982758620689651,67.21551724137932,-3.571428571428572,77.8,17.362068965517242,22.83448275862069,11.889655172413793,70.94827586206897,7.142857142857142,92.3,41
18,2,100.0,100.0,100.0,23.84,0.0,0.0,0.0,18.0,24.1125,11.8875,67.1875,-0.0,8.0,22.03125,27.762500000000006,16.299999999999994,64.9375,0.0,0.0,17.33,22.766666666666666,11.893333333333334,68.7,-7.142857142857142,77.8,18.36,23.69333333333333,13.026666666666666,72.11666666666666,7.142857142857142,65.5,18.293103448275858,24.010344827586213,12.575862068965517,66.42241379310343,-3.571428571428572,77.8,18.436206896551727,23.944827586206888,12.927586206896551,67.80172413793103,7.142857142857142,84.3,63
120,2,100.0,100.0,100.0,100.0,100.0,7.28,0.0,18.0,24.1125,11.8875,67.1875,-0.0,8.0,22.03125,27.762500000000006,16.299999999999994,64.9375,0.0,0.0,17.33,22.766666666666666,11.893333333333334,68.7,-7.142857142857142,77.8,18.36,23.69333333333333,13.026666666666666,72.11666666666666,7.142857142857142,65.5,18.293103448275858,24.010344827586213,12.575862068965517,66.42241379310343,-3.571428571428572,77.8,18.436206896551727,23.944827586206888,12.927586206896551,67.80172413793103,7.142857142857142,84.3,34
18,2,100.0,100.0,100.0,23.84,0.0,0.0,0.0,22.03125,27.762500000000006,16.299999999999994,64.9375,-0.0,0.0,15.0375,20.1625,9.9125,79.15625,14.285714285714285,65.5,20.01,25.88666666666667,14.133333333333333,66.33333333333333,-0.0,8.0,14.966666666666667,20.126666666666665,9.806666666666667,75.56666666666666,14.285714285714285,84.3,18.651724137931033,24.32758620689655,12.975862068965515,67.03448275862068,-3.571428571428572,77.8,18.33275862068966,23.882758620689653,12.782758620689654,69.6206896551724,14.285714285714285,170.09999999999997,56
