Nome da instituicao;Sigla da instituicao;Nome da base de dados;Sigla da base de dados;Responsavel pelo registro;Numero do registro no portal;Numero do registro na base de dados;Data do registro;Data do evento;Data de Carencia;Nome cientifico;Nome comum;Nome cientifico na base de dados;Nivel taxonomico;Numero de individuos;Reino;Filo;Classe;Ordem;Familia;Genero;Especie;Estado de conservacao;Categoria de Ameaca;Localidade;Pais;Estado/Provincia;Municipio;Status de Sensibilidade;Latitude;Longitude;Outras informacoes da localidade;Jurisdicao;Destino do Material
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Gabriela Regina De Oliveira;516053;Nº Da Autorização/Licença Sisbio: 38219, Projeto: Partição De Recursos Por Três Morcegos Da Mesma Guilda E De Pesos Aproximados Em Um Fragmento Florestal De Mata Atlântica Na Região De Londrina, Paraná.;09/01/2014;10/01/2014 a 17/03/2014;20/05/2016;Myotis nigricans;Morcego;Myotis nigricans;species;12;Sem Informações;Chordata;Mammalia;Chiroptera;Vespertilionidae;Myotis;Myotis nigricans;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.45;-51.25;Coordenada de referência da área amostrada;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Gabriela Regina De Oliveira;516054;Nº Da Autorização/Licença Sisbio: 38219, Projeto: Partição De Recursos Por Três Morcegos Da Mesma Guilda E De Pesos Aproximados Em Um Fragmento Florestal De Mata Atlântica Na Região De Londrina, Paraná.;09/01/2014;10/01/2014 a 10/03/2014;20/05/2016;Desmodus rotundus;Morcego;Desmodus rotundus;species;3;Sem Informações;Chordata;Mammalia;Chiroptera;Phyllostomidae;Desmodus;Desmodus rotundus;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.45;-51.25;Coordenada de referência da área amostrada;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Gabriela Regina De Oliveira;516072;Nº Da Autorização/Licença Sisbio: 38219, Projeto: Partição De Recursos Por Três Morcegos Da Mesma Guilda E De Pesos Aproximados Em Um Fragmento Florestal De Mata Atlântica Na Região De Londrina, Paraná.;09/01/2014;10/01/2014 a 17/03/2014;20/05/2016;Artibeus fimbriatus;Morcego;Artibeus fimbriatus;species;4;Sem Informações;Chordata;Mammalia;Chiroptera;Phyllostomidae;Artibeus;Artibeus fimbriatus;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.45;-51.25;Coordenada de referência da área amostrada;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Gabriela Regina De Oliveira;516073;Nº Da Autorização/Licença Sisbio: 38219, Projeto: Partição De Recursos Por Três Morcegos Da Mesma Guilda E De Pesos Aproximados Em Um Fragmento Florestal De Mata Atlântica Na Região De Londrina, Paraná.;09/01/2014;10/01/2014 a 17/03/2014;20/05/2016;Sturnira lilium;Morcego;Sturnira lilium;species;12;Sem Informações;Chordata;Mammalia;Chiroptera;Phyllostomidae;Sturnira;Sturnira lilium;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.45;-51.25;Coordenada de referência da área amostrada;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Gabriela Regina De Oliveira;516083;Nº Da Autorização/Licença Sisbio: 38219, Projeto: Partição De Recursos Por Três Morcegos Da Mesma Guilda E De Pesos Aproximados Em Um Fragmento Florestal De Mata Atlântica Na Região De Londrina, Paraná.;09/01/2014;10/01/2014 a 17/03/2014;20/05/2016;Chrotopterus auritus;Morcego;Chrotopterus auritus;species;1;Sem Informações;Chordata;Mammalia;Chiroptera;Phyllostomidae;Chrotopterus;Chrotopterus auritus;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.45;-51.25;Coordenada de referência da área amostrada;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Gabriela Regina De Oliveira;516118;Nº Da Autorização/Licença Sisbio: 38219, Projeto: Partição De Recursos Por Três Morcegos Da Mesma Guilda E De Pesos Aproximados Em Um Fragmento Florestal De Mata Atlântica Na Região De Londrina, Paraná.;09/01/2014;10/01/2014 a 17/03/2014;20/05/2016;Artibeus lituratus;Morcego;Artibeus lituratus;species;62;Sem Informações;Chordata;Mammalia;Chiroptera;Phyllostomidae;Artibeus;Artibeus lituratus;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.45;-51.25;Coordenada de referência da área amostrada;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Gabriela Regina De Oliveira;516136;Nº Da Autorização/Licença Sisbio: 38219, Projeto: Partição De Recursos Por Três Morcegos Da Mesma Guilda E De Pesos Aproximados Em Um Fragmento Florestal De Mata Atlântica Na Região De Londrina, Paraná.;09/01/2014;10/01/2014 a 17/03/2014;20/05/2016;Carollia perspicillata;Morcego;Carollia perspicillata;species;55;Sem Informações;Chordata;Mammalia;Chiroptera;Phyllostomidae;Carollia;Carollia perspicillata;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.45;-51.25;Coordenada de referência da área amostrada;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Gabriela Regina De Oliveira;516159;Nº Da Autorização/Licença Sisbio: 38219, Projeto: Partição De Recursos Por Três Morcegos Da Mesma Guilda E De Pesos Aproximados Em Um Fragmento Florestal De Mata Atlântica Na Região De Londrina, Paraná.;09/01/2014;10/01/2014 a 17/03/2014;20/05/2016;Platyrrhinus lineatus;Morcego;Platyrrhinus lineatus;species;3;Sem Informações;Chordata;Mammalia;Chiroptera;Phyllostomidae;Platyrrhinus;Platyrrhinus lineatus;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.45;-51.25;Coordenada de referência da área amostrada;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Gabriela Regina De Oliveira;516160;Nº Da Autorização/Licença Sisbio: 38219, Projeto: Partição De Recursos Por Três Morcegos Da Mesma Guilda E De Pesos Aproximados Em Um Fragmento Florestal De Mata Atlântica Na Região De Londrina, Paraná.;09/01/2014;10/01/2014 a 17/03/2014;20/05/2016;Pygoderma bilabiatum;Morcego;Pygoderma bilabiatum;species;1;Sem Informações;Chordata;Mammalia;Chiroptera;Phyllostomidae;Pygoderma;Pygoderma bilabiatum;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.45;-51.25;Coordenada de referência da área amostrada;Sem Informações;Solto/mantido na natureza
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Edson Fontes De Oliveira;361825;Nº Da Autorização/Licença Sisbio: 28113, Projeto: Padrões De Estrutura Das Assembleias De Peixes Em Riachos Com Diferentes Graus De Conservação;29/08/2012;30/08/2012 a 30/08/2012;15/10/2014;Tilapia rendalli;Sem Informações;Tilapia rendalli;species;2;Sem Informações;Chordata;Actinopterygii;Perciformes;Cichlidae;Tilapia;Tilapia rendalli;Espécie não Ameaçada;Sem Informações;Cabeceira;Brasil;PR;Cambe;Espécie não Sensível;-23.290028;-51.24375;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Edson Fontes De Oliveira;361826;Nº Da Autorização/Licença Sisbio: 28113, Projeto: Padrões De Estrutura Das Assembleias De Peixes Em Riachos Com Diferentes Graus De Conservação;29/08/2012;30/08/2012 a 30/08/2012;15/10/2014;Oreochromis niloticus eduardianus;Sem Informações;Oreochromis niloticus;unranked;2;Sem Informações;Chordata;Actinopterygii;Perciformes;Cichlidae;Oreochromis;Oreochromis niloticus;Espécie não Ameaçada;Sem Informações;Cabeceira;Brasil;PR;Cambe;Espécie não Sensível;-23.290028;-51.24375;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Edson Fontes De Oliveira;361827;Nº Da Autorização/Licença Sisbio: 28113, Projeto: Padrões De Estrutura Das Assembleias De Peixes Em Riachos Com Diferentes Graus De Conservação;29/08/2012;30/08/2012 a 30/08/2012;15/10/2014;Geophagus brasiliensis;Cará;Geophagus brasiliensis;species;2;Sem Informações;Chordata;Actinopterygii;Perciformes;Cichlidae;Geophagus;Geophagus brasiliensis;Espécie não Ameaçada;Sem Informações;Cabeceira;Brasil;PR;Cambe;Espécie não Sensível;-23.290028;-51.24375;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Edson Fontes De Oliveira;361828;Nº Da Autorização/Licença Sisbio: 28113, Projeto: Padrões De Estrutura Das Assembleias De Peixes Em Riachos Com Diferentes Graus De Conservação;29/08/2012;30/08/2012 a 30/08/2012;15/10/2014;Poecilia reticulata;Sem Informações;Poecilia reticulata;species;89;Sem Informações;Chordata;Actinopterygii;Cyprinodontiformes;Poeciliidae;Poecilia;Poecilia reticulata;Espécie não Ameaçada;Sem Informações;Cabeceira;Brasil;PR;Cambe;Espécie não Sensível;-23.290028;-51.24375;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Edson Fontes De Oliveira;361829;Nº Da Autorização/Licença Sisbio: 28113, Projeto: Padrões De Estrutura Das Assembleias De Peixes Em Riachos Com Diferentes Graus De Conservação;29/08/2012;30/08/2012 a 30/08/2012;15/10/2014;Poecilia reticulata;Sem Informações;Poecilia reticulata;species;10;Sem Informações;Chordata;Actinopterygii;Cyprinodontiformes;Poeciliidae;Poecilia;Poecilia reticulata;Espécie não Ameaçada;Sem Informações;Cabeceira;Brasil;PR;Cambe;Espécie não Sensível;-23.302722;-51.234194;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Edson Fontes De Oliveira;361830;Nº Da Autorização/Licença Sisbio: 28113, Projeto: Padrões De Estrutura Das Assembleias De Peixes Em Riachos Com Diferentes Graus De Conservação;29/08/2012;30/08/2012 a 30/08/2012;15/10/2014;Geophagus brasiliensis;Cará;Geophagus brasiliensis;species;1;Sem Informações;Chordata;Actinopterygii;Perciformes;Cichlidae;Geophagus;Geophagus brasiliensis;Espécie não Ameaçada;Sem Informações;Cabeceira;Brasil;PR;Cambe;Espécie não Sensível;-23.302722;-51.234194;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Edson Fontes De Oliveira;361831;Nº Da Autorização/Licença Sisbio: 28113, Projeto: Padrões De Estrutura Das Assembleias De Peixes Em Riachos Com Diferentes Graus De Conservação;29/08/2012;30/08/2012 a 30/08/2012;15/10/2014;Astyanax paranae;Lambari;Astyanax paranae;species;9;Sem Informações;Chordata;Actinopterygii;Characiformes;Characidae;Astyanax;Astyanax paranae;Espécie não Ameaçada;Sem Informações;Cabeceira;Brasil;PR;Cambe;Espécie não Sensível;-23.302722;-51.234194;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Edson Fontes De Oliveira;361832;Nº Da Autorização/Licença Sisbio: 28113, Projeto: Padrões De Estrutura Das Assembleias De Peixes Em Riachos Com Diferentes Graus De Conservação;29/08/2012;30/08/2012 a 30/08/2012;15/10/2014;Poecilia reticulata;Sem Informações;Poecilia reticulata;species;1;Sem Informações;Chordata;Actinopterygii;Cyprinodontiformes;Poeciliidae;Poecilia;Poecilia reticulata;Espécie não Ameaçada;Sem Informações;Cabeceira;Brasil;PR;Cambe;Espécie não Sensível;-23.310528;-51.234111;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Edson Fontes De Oliveira;361833;Nº Da Autorização/Licença Sisbio: 28113, Projeto: Padrões De Estrutura Das Assembleias De Peixes Em Riachos Com Diferentes Graus De Conservação;29/08/2012;30/08/2012 a 30/08/2012;15/10/2014;Hypostomus ancistroides;Cascudo;Hypostomus ancistroides;species;2;Sem Informações;Chordata;Actinopterygii;Siluriformes;Loricariidae;Hypostomus;Hypostomus ancistroides;Espécie não Ameaçada;Sem Informações;Cabeceira;Brasil;PR;Cambe;Espécie não Sensível;-23.310528;-51.234111;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Edson Fontes De Oliveira;361834;Nº Da Autorização/Licença Sisbio: 28113, Projeto: Padrões De Estrutura Das Assembleias De Peixes Em Riachos Com Diferentes Graus De Conservação;29/08/2012;30/08/2012 a 30/08/2012;15/10/2014;Actinopterygii;Sem Informações;Actinopterygii;class;118;Sem Informações;Chordata;Actinopterygii;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Espécie não Ameaçada;Sem Informações;Cabeceira;Brasil;PR;Cambe;Espécie não Sensível;-23.29;-51.238056;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Edson Fontes De Oliveira;361844;Nº Da Autorização/Licença Sisbio: 28113, Projeto: Padrões De Estrutura Das Assembleias De Peixes Em Riachos Com Diferentes Graus De Conservação;29/08/2012;30/08/2012 a 30/08/2012;15/10/2014;Imparfinis mirini;Bagrinho;Imparfinis mirini;species;36;Sem Informações;Chordata;Actinopterygii;Siluriformes;Heptapteridae;Imparfinis;Imparfinis mirini;Espécie não Ameaçada;Sem Informações;Cabeceira;Brasil;PR;Rolandia;Espécie não Sensível;-23.2882;-51.242333;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Edson Fontes De Oliveira;361845;Nº Da Autorização/Licença Sisbio: 28113, Projeto: Padrões De Estrutura Das Assembleias De Peixes Em Riachos Com Diferentes Graus De Conservação;29/08/2012;30/08/2012 a 30/08/2012;15/10/2014;Poecilia reticulata;Sem Informações;Poecilia reticulata;species;25;Sem Informações;Chordata;Actinopterygii;Cyprinodontiformes;Poeciliidae;Poecilia;Poecilia reticulata;Espécie não Ameaçada;Sem Informações;Cabeceira;Brasil;PR;Rolandia;Espécie não Sensível;-23.2882;-51.242333;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Edson Fontes De Oliveira;361846;Nº Da Autorização/Licença Sisbio: 28113, Projeto: Padrões De Estrutura Das Assembleias De Peixes Em Riachos Com Diferentes Graus De Conservação;29/08/2012;30/08/2012 a 30/08/2012;15/10/2014;Hypostomus ancistroides;Cascudo;Hypostomus ancistroides;species;2;Sem Informações;Chordata;Actinopterygii;Siluriformes;Loricariidae;Hypostomus;Hypostomus ancistroides;Espécie não Ameaçada;Sem Informações;Cabeceira;Brasil;PR;Rolandia;Espécie não Sensível;-23.2882;-51.242333;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Edson Fontes De Oliveira;361847;Nº Da Autorização/Licença Sisbio: 28113, Projeto: Padrões De Estrutura Das Assembleias De Peixes Em Riachos Com Diferentes Graus De Conservação;29/08/2012;30/08/2012 a 30/08/2012;15/10/2014;Astyanax paranae;Lambari;Astyanax paranae;species;8;Sem Informações;Chordata;Actinopterygii;Characiformes;Characidae;Astyanax;Astyanax paranae;Espécie não Ameaçada;Sem Informações;Cabeceira;Brasil;PR;Rolandia;Espécie não Sensível;-23.2882;-51.242333;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Edson Fontes De Oliveira;361861;Nº Da Autorização/Licença Sisbio: 28113, Projeto: Padrões De Estrutura Das Assembleias De Peixes Em Riachos Com Diferentes Graus De Conservação;30/11/2012;01/12/2012 a 01/12/2012;15/10/2014;Poecilia reticulata;Sem Informações;Poecilia reticulata;species;474;Sem Informações;Chordata;Actinopterygii;Cyprinodontiformes;Poeciliidae;Poecilia;Poecilia reticulata;Espécie não Ameaçada;Sem Informações;Cabeceira - Dez12;Brasil;PR;Cambe;Espécie não Sensível;-23.290028;-51.24375;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Edson Fontes De Oliveira;361862;Nº Da Autorização/Licença Sisbio: 28113, Projeto: Padrões De Estrutura Das Assembleias De Peixes Em Riachos Com Diferentes Graus De Conservação;30/11/2012;01/12/2012 a 01/12/2012;15/10/2014;Tilapia rendalli;Sem Informações;Tilapia rendalli;species;1;Sem Informações;Chordata;Actinopterygii;Perciformes;Cichlidae;Tilapia;Tilapia rendalli;Espécie não Ameaçada;Sem Informações;Cabeceira - Dez12;Brasil;PR;Cambe;Espécie não Sensível;-23.290028;-51.24375;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Edson Fontes De Oliveira;361863;Nº Da Autorização/Licença Sisbio: 28113, Projeto: Padrões De Estrutura Das Assembleias De Peixes Em Riachos Com Diferentes Graus De Conservação;30/11/2012;01/12/2012 a 01/12/2012;15/10/2014;Hypostomus ancistroides;Cascudo;Hypostomus ancistroides;species;2;Sem Informações;Chordata;Actinopterygii;Siluriformes;Loricariidae;Hypostomus;Hypostomus ancistroides;Espécie não Ameaçada;Sem Informações;Cabeceira - Dez12;Brasil;PR;Cambe;Espécie não Sensível;-23.302722;-51.234194;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Edson Fontes De Oliveira;361864;Nº Da Autorização/Licença Sisbio: 28113, Projeto: Padrões De Estrutura Das Assembleias De Peixes Em Riachos Com Diferentes Graus De Conservação;30/11/2012;01/12/2012 a 01/12/2012;15/10/2014;Geophagus brasiliensis;Cará;Geophagus brasiliensis;species;7;Sem Informações;Chordata;Actinopterygii;Perciformes;Cichlidae;Geophagus;Geophagus brasiliensis;Espécie não Ameaçada;Sem Informações;Cabeceira - Dez12;Brasil;PR;Cambe;Espécie não Sensível;-23.302722;-51.234194;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Edson Fontes De Oliveira;361865;Nº Da Autorização/Licença Sisbio: 28113, Projeto: Padrões De Estrutura Das Assembleias De Peixes Em Riachos Com Diferentes Graus De Conservação;30/11/2012;01/12/2012 a 01/12/2012;15/10/2014;Gymnotus inaequilabiatus;Tuvira;Gymnotus inaequilabiatus;species;4;Sem Informações;Chordata;Actinopterygii;Gymnotiformes;Gymnotidae;Gymnotus;Gymnotus inaequilabiatus;Espécie não Ameaçada;Sem Informações;Cabeceira - Dez12;Brasil;PR;Cambe;Espécie não Sensível;-23.302722;-51.234194;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Edson Fontes De Oliveira;361866;Nº Da Autorização/Licença Sisbio: 28113, Projeto: Padrões De Estrutura Das Assembleias De Peixes Em Riachos Com Diferentes Graus De Conservação;30/11/2012;01/12/2012 a 01/12/2012;15/10/2014;Poecilia reticulata;Sem Informações;Poecilia reticulata;species;22;Sem Informações;Chordata;Actinopterygii;Cyprinodontiformes;Poeciliidae;Poecilia;Poecilia reticulata;Espécie não Ameaçada;Sem Informações;Cabeceira - Dez12;Brasil;PR;Cambe;Espécie não Sensível;-23.302722;-51.234194;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Edson Fontes De Oliveira;361867;Nº Da Autorização/Licença Sisbio: 28113, Projeto: Padrões De Estrutura Das Assembleias De Peixes Em Riachos Com Diferentes Graus De Conservação;30/11/2012;01/12/2012 a 01/12/2012;15/10/2014;Hypostomus ancistroides;Cascudo;Hypostomus ancistroides;species;1;Sem Informações;Chordata;Actinopterygii;Siluriformes;Loricariidae;Hypostomus;Hypostomus ancistroides;Espécie não Ameaçada;Sem Informações;Cabeceira - Dez12;Brasil;PR;Cambe;Espécie não Sensível;-23.310528;-51.234111;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Edson Fontes De Oliveira;361868;Nº Da Autorização/Licença Sisbio: 28113, Projeto: Padrões De Estrutura Das Assembleias De Peixes Em Riachos Com Diferentes Graus De Conservação;30/11/2012;01/12/2012 a 01/12/2012;15/10/2014;Actinopterygii;Sem Informações;Actinopterygii;class;481;Sem Informações;Chordata;Actinopterygii;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Espécie não Ameaçada;Sem Informações;Cabeceira - Dez12;Brasil;PR;Cambe;Espécie não Sensível;-23.29;-51.238056;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Edson Fontes De Oliveira;361874;Nº Da Autorização/Licença Sisbio: 28113, Projeto: Padrões De Estrutura Das Assembleias De Peixes Em Riachos Com Diferentes Graus De Conservação;01/12/2012;02/12/2012 a 02/12/2012;15/10/2014;Astyanax paranae;Lambari;Astyanax paranae;species;1;Sem Informações;Chordata;Actinopterygii;Characiformes;Characidae;Astyanax;Astyanax paranae;Espécie não Ameaçada;Sem Informações;Cabeceira - Dez12;Brasil;PR;Rolandia;Espécie não Sensível;-23.2882;-51.242333;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Edson Fontes De Oliveira;361875;Nº Da Autorização/Licença Sisbio: 28113, Projeto: Padrões De Estrutura Das Assembleias De Peixes Em Riachos Com Diferentes Graus De Conservação;01/12/2012;02/12/2012 a 02/12/2012;15/10/2014;Gymnotus inaequilabiatus;Tuvira;Gymnotus inaequilabiatus;species;1;Sem Informações;Chordata;Actinopterygii;Gymnotiformes;Gymnotidae;Gymnotus;Gymnotus inaequilabiatus;Espécie não Ameaçada;Sem Informações;Cabeceira - Dez12;Brasil;PR;Rolandia;Espécie não Sensível;-23.2882;-51.242333;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Edson Fontes De Oliveira;361876;Nº Da Autorização/Licença Sisbio: 28113, Projeto: Padrões De Estrutura Das Assembleias De Peixes Em Riachos Com Diferentes Graus De Conservação;01/12/2012;02/12/2012 a 02/12/2012;15/10/2014;Hypostomus ancistroides;Cascudo;Hypostomus ancistroides;species;10;Sem Informações;Chordata;Actinopterygii;Siluriformes;Loricariidae;Hypostomus;Hypostomus ancistroides;Espécie não Ameaçada;Sem Informações;Cabeceira - Dez12;Brasil;PR;Rolandia;Espécie não Sensível;-23.2882;-51.242333;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Edson Fontes De Oliveira;361877;Nº Da Autorização/Licença Sisbio: 28113, Projeto: Padrões De Estrutura Das Assembleias De Peixes Em Riachos Com Diferentes Graus De Conservação;01/12/2012;02/12/2012 a 02/12/2012;15/10/2014;Imparfinis mirini;Bagrinho;Imparfinis mirini;species;7;Sem Informações;Chordata;Actinopterygii;Siluriformes;Heptapteridae;Imparfinis;Imparfinis mirini;Espécie não Ameaçada;Sem Informações;Cabeceira - Dez12;Brasil;PR;Rolandia;Espécie não Sensível;-23.2882;-51.242333;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Edson Fontes De Oliveira;361878;Nº Da Autorização/Licença Sisbio: 28113, Projeto: Padrões De Estrutura Das Assembleias De Peixes Em Riachos Com Diferentes Graus De Conservação;01/12/2012;02/12/2012 a 02/12/2012;15/10/2014;Poecilia reticulata;Sem Informações;Poecilia reticulata;species;29;Sem Informações;Chordata;Actinopterygii;Cyprinodontiformes;Poeciliidae;Poecilia;Poecilia reticulata;Espécie não Ameaçada;Sem Informações;Cabeceira - Dez12;Brasil;PR;Rolandia;Espécie não Sensível;-23.2882;-51.242333;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Edson Fontes De Oliveira;361879;Nº Da Autorização/Licença Sisbio: 28113, Projeto: Padrões De Estrutura Das Assembleias De Peixes Em Riachos Com Diferentes Graus De Conservação;01/12/2012;02/12/2012 a 02/12/2012;15/10/2014;Trichomycterus diabolus;Bagrinho;Trichomycterus diabolus;species;3;Sem Informações;Chordata;Actinopterygii;Siluriformes;Trichomycteridae;Trichomycterus;Trichomycterus diabolus;Espécie não Ameaçada;Sem Informações;Cabeceira - Dez12;Brasil;PR;Rolandia;Espécie não Sensível;-23.2882;-51.242333;Coordenada aproximada;Sem Informações;Destinado a laboratório
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Carolina Blefari Batista;509636;Nº Da Autorização/Licença Sisbio: 38253, Projeto: O Efeito Da Fragmentação No Deslocamento De Morcegos E Na Relação Hospedeiro-Parasita;15/03/2013;16/03/2013 a 16/05/2013;15/07/2014;Chiroptera;Sem Informações;Chiroptera;order;3;Sem Informações;Chordata;Mammalia;Chiroptera;Sem Informações;Sem Informações;Sem Informações;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.448056;-51.255833;Coordenada de referência da área amostrada;Sem Informações;Depositado em coleção/museu
Sem Informações;ICMBio;Sistema de Autorização e Informação em Biodiversidade.;SISBIO-DIBIO;Guilherme De Toledo Figueiredo;550987;Nº Da Autorização/Licença Sisbio: 41331, Projeto: Riqueza E Composição De Espécies Em Assembéias De Anuros No Norte Do Paraná;29/09/2013;30/09/2013 a 30/09/2013;24/08/2015;Haddadus binotatus;Rã-do-folhiço;Haddadus binotatus;species;1;Sem Informações;Chordata;Amphibia;Anura;Craugastoridae;Haddadus;Haddadus binotatus;Espécie não Ameaçada;Sem Informações;Parque Estadual Mata Dos Godoy;Brasil;PR;Londrina;Espécie não Sensível;-23.455086;-51.238958;Coordenada de referência da área amostrada;Sem Informações;Depositado em coleção/museu
