Nome da instituicao;Sigla da instituicao;Nome da base de dados;Sigla da base de dados;Responsavel pelo registro;Numero do registro no portal;Numero do registro na base de dados;Data do registro;Data do evento;Data de Carencia;Nome cientifico;Nome comum;Nome cientifico na base de dados;Nivel taxonomico;Numero de individuos;Reino;Filo;Classe;Ordem;Familia;Genero;Especie;Estado de conservacao;Categoria de Ameaca;Localidade;Pais;Estado/Provincia;Municipio;Status de Sensibilidade;Latitude;Longitude;Outras informacoes da localidade;Jurisdicao;Destino do Material
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Mancini, P.L., Serafini, P.P. & Bugoni, L. 2016. Breeding seabird populations in Brazilian oceanic islands: historical review, update and a call for census standardization. Revista Brasileira de Ornitologia, 24(2): 94-115.;ARA-LIT-147339;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Fregata ariel;Tesourão-pequeno;Fregata ariel;species;1;Sem Informações;Chordata;Aves;Ciconiiformes;Fregatidae;Fregata;Fregata ariel;Espécie Ameaçada;Criticamente em Perigo;Ilha Trindade e Martim Vaz;Sem Informações;Sem Informações;Sem Informações;Espécie não Sensível;-20.5036;-29.3283;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Mancini, P.L., Serafini, P.P. & Bugoni, L. 2016. Breeding seabird populations in Brazilian oceanic islands: historical review, update and a call for census standardization. Revista Brasileira de Ornitologia, 24(2): 94-115.;ARA-LIT-147340;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Fregata minor;Tesourão-grande;Fregata minor;species;1;Sem Informações;Chordata;Aves;Ciconiiformes;Fregatidae;Fregata;Fregata minor;Espécie Ameaçada;Criticamente em Perigo;Ilha Trindade e Martim Vaz;Sem Informações;Sem Informações;Sem Informações;Espécie não Sensível;-20.5036;-29.3283;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Mancini, P.L., Serafini, P.P. & Bugoni, L. 2016. Breeding seabird populations in Brazilian oceanic islands: historical review, update and a call for census standardization. Revista Brasileira de Ornitologia, 24(2): 94-115.;ARA-LIT-147341;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Anous minutus;Trinta-réis-preto;Anous minutus;species;1;Sem Informações;Chordata;Aves;Ciconiiformes;Laridae;Anous;Anous minutus;Espécie não Ameaçada;Sem Informações;Ilha Trindade e Martim Vaz;Sem Informações;Sem Informações;Sem Informações;Espécie não Sensível;-20.5036;-29.3283;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Mancini, P.L., Serafini, P.P. & Bugoni, L. 2016. Breeding seabird populations in Brazilian oceanic islands: historical review, update and a call for census standardization. Revista Brasileira de Ornitologia, 24(2): 94-115.;ARA-LIT-147342;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Anous stolidus;Trinta-réis-escuro;Anous stolidus;species;1;Sem Informações;Chordata;Aves;Ciconiiformes;Laridae;Anous;Anous stolidus;Espécie não Ameaçada;Sem Informações;Ilha Trindade e Martim Vaz;Sem Informações;Sem Informações;Sem Informações;Espécie não Sensível;-20.5036;-29.3283;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Mancini, P.L., Serafini, P.P. & Bugoni, L. 2016. Breeding seabird populations in Brazilian oceanic islands: historical review, update and a call for census standardization. Revista Brasileira de Ornitologia, 24(2): 94-115.;ARA-LIT-147343;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Gygis alba;Grazina;Gygis alba;species;1;Sem Informações;Chordata;Aves;Ciconiiformes;Laridae;Gygis;Gygis alba;Espécie não Ameaçada;Sem Informações;Ilha Trindade e Martim Vaz;Sem Informações;Sem Informações;Sem Informações;Espécie não Sensível;-20.5036;-29.3283;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Mancini, P.L., Serafini, P.P. & Bugoni, L. 2016. Breeding seabird populations in Brazilian oceanic islands: historical review, update and a call for census standardization. Revista Brasileira de Ornitologia, 24(2): 94-115.;ARA-LIT-147344;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Sem Informações;Trinta-réis-das-rocas;Onychoprion fuscatus;Sem Informações;1;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Espécie não Ameaçada;Sem Informações;Ilha Trindade e Martim Vaz;Sem Informações;Sem Informações;Sem Informações;Espécie não Sensível;-20.5036;-29.3283;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Burgos, K. & Olmos, F. 2013. First record of Corncrake Crex crex (Rallidae) for South America. Revista Brasileira de Ornitologia, 21(3): 205-208.;ARA-LIT-147348;Sem Informações;27/11/2012;28/11/2012;27/09/2017;Anas acuta;Arrabio;Anas acuta;species;1;Sem Informações;Chordata;Aves;Anseriformes;Anatidae;Anas;Anas acuta;Espécie não Ameaçada;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Espécie não Sensível;-3.866667;-32.428333;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Burgos, K. & Olmos, F. 2013. First record of Corncrake Crex crex (Rallidae) for South America. Revista Brasileira de Ornitologia, 21(3): 205-208.;ARA-LIT-147349;Sem Informações;27/11/2012;28/11/2012;27/09/2017;Crex crex;codornizão;Crex crex;species;1;Sem Informações;Chordata;Aves;Gruiformes;Rallidae;Crex;Crex crex;Espécie não Ameaçada;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Espécie não Sensível;-3.866667;-32.428333;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Valente, R., Silva, J.M.C., Straube, F.C. & Nascimento, J.L.X. (org) 2011. Conservação de aves migratórias neárticas no Brasil. Conservation International. 406p.;ARA-LIT-36986;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Actitis macularius;Maçarico-pintado;Actitis macularius;species;1;Sem Informações;Chordata;Aves;Ciconiiformes;Scolopacidae;Actitis;Actitis macularius;Espécie não Ameaçada;Sem Informações;Sem Informações;Sem Informações;PE;Fernando de Noronha;Espécie não Sensível;-3.866667;-32.433333;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Ibama (Instituto Brasileiro de Meio Ambiente e dos Recursos Naturais Renováveis). 2005. Plano de Manejo da Área de Proteção Ambiental Fernando de Noronha - Atol das Rocas - São Pedro São Paulo. Versão Final. Brasí­lia. 102p.;ARA-LIT-5114;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Anous minutus;Trinta-réis-preto;Anous minutus;species;1;Sem Informações;Chordata;Aves;Ciconiiformes;Laridae;Anous;Anous minutus;Espécie não Ameaçada;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Sem Informações;Espécie não Sensível;-3.849;-32.42;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Ibama (Instituto Brasileiro de Meio Ambiente e dos Recursos Naturais Renováveis). 2005. Plano de Manejo da Área de Proteção Ambiental Fernando de Noronha - Atol das Rocas - São Pedro São Paulo. Versão Final. Brasí­lia. 102p.;ARA-LIT-5122;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Anous stolidus;Trinta-réis-escuro;Anous stolidus;species;1;Sem Informações;Chordata;Aves;Ciconiiformes;Laridae;Anous;Anous stolidus;Espécie não Ameaçada;Sem Informações;Sem Informações;Sem Informações;RS;Mostardas;Espécie não Sensível;-3.849;-32.42;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Ibama (Instituto Brasileiro de Meio Ambiente e dos Recursos Naturais Renováveis). 2005. Plano de Manejo da Área de Proteção Ambiental Fernando de Noronha;ARA-LIT-121;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Ardea purpurea;Sem Informações;Ardea purpurea;species;1;Sem Informações;Chordata;Aves;Ciconiiformes;Ardeidae;Ardea;Ardea purpurea;Espécie não Ameaçada;Sem Informações;Sem Informações;Sem Informações;PE;Fernando de Noronha;Espécie não Sensível;-3.849;-32.42;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Ibama (Instituto Brasileiro de Meio Ambiente e dos Recursos Naturais Renováveis). 2005. Plano de Manejo da Área de Proteção Ambiental Fernando de Noronha;ARA-LIT-119;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Platalea leucorodia;Sem Informações;Platalea leucorodia;species;1;Sem Informações;Chordata;Aves;Ciconiiformes;Threskiornithidae;Platalea;Platalea leucorodia;Espécie não Ameaçada;Sem Informações;Sem Informações;Sem Informações;PE;Fernando de Noronha;Espécie não Sensível;-3.849;-32.42;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Teixeira, D.M., Nacinovic, J.B. & Pontual, F.B. 1987. Notes on some birds of northeastern Brazil (2). Bulletin of the British Ornithologists` Club, 107: 151-157.;ARA-LIT-120;Sem Informações;Sem Informações;1986;27/09/2017;Ardea purpurea;Sem Informações;Ardea purpurea;species;1;Sem Informações;Chordata;Aves;Ciconiiformes;Ardeidae;Ardea;Ardea purpurea;Espécie não Ameaçada;Sem Informações;Sem Informações;Sem Informações;PE;Fernando de Noronha;Espécie não Sensível;-3.833333;-32.4;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Ibama (Instituto Brasileiro de Meio Ambiente e dos Recursos Naturais Renováveis). 2005. Plano de Manejo da Área de Proteção Ambiental Fernando de Noronha - Atol das Rocas - São Pedro São Paulo. Versão Final. Brasí­lia. 102p.;ARA-LIT-11561;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Bubulcus ibis;garça-vaqueira;Bubulcus ibis;species;1;Sem Informações;Chordata;Aves;Ciconiiformes;Ardeidae;Bubulcus;Bubulcus ibis;Espécie não Ameaçada;Sem Informações;Sem Informações;Sem Informações;PE;Caruaru;Espécie não Sensível;-3.849;-32.42;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Ibama (Instituto Brasileiro de Meio Ambiente e dos Recursos Naturais Renováveis). 2005. Plano de Manejo da Área de Proteção Ambiental Fernando de Noronha - Atol das Rocas - São Pedro São Paulo. Versão Final. Brasí­lia. 102p.;ARA-LIT-11562;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Butorides striata;socozinho;Butorides striata;species;1;Sem Informações;Chordata;Aves;Ciconiiformes;Ardeidae;Butorides;Butorides striata;Espécie não Ameaçada;Sem Informações;Sem Informações;Sem Informações;PE;Caruaru;Espécie não Sensível;-3.849;-32.42;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Valente, R., Silva, J.M.C., Straube, F.C. & Nascimento, J.L.X. (org) 2011. Conservação de aves migratórias neárticas no Brasil. Conservation International. 406p.;ARA-LIT-11563;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Calidris alba;Maçarico-branco;Calidris alba;species;1;Sem Informações;Chordata;Aves;Ciconiiformes;Scolopacidae;Calidris;Calidris alba;Espécie não Ameaçada;Sem Informações;Sem Informações;Sem Informações;PE;Caruaru;Espécie não Sensível;-3.866667;-32.433333;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Valente, R., Silva, J.M.C., Straube, F.C. & Nascimento, J.L.X. (org) 2011. Conservação de aves migratórias neárticas no Brasil. Conservation International. 406p.;ARA-LIT-11564;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Calidris canutus;Maçarico-de-papo-vermelho;Calidris canutus;species;1;Sem Informações;Chordata;Aves;Ciconiiformes;Scolopacidae;Calidris;Calidris canutus;Espécie Ameaçada;Criticamente em Perigo;Sem Informações;Sem Informações;PE;Caruaru;Espécie não Sensível;-3.866667;-32.433333;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Valente, R., Silva, J.M.C., Straube, F.C. & Nascimento, J.L.X. (org) 2011. Conservação de aves migratórias neárticas no Brasil. Conservation International. 406p.;ARA-LIT-11565;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Calidris melanotos;Maçarico-de-colete;Calidris melanotos;species;1;Sem Informações;Chordata;Aves;Ciconiiformes;Scolopacidae;Calidris;Calidris melanotos;Espécie não Ameaçada;Sem Informações;Sem Informações;Sem Informações;PE;Caruaru;Espécie não Sensível;-3.866667;-32.433333;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Valente, R., Silva, J.M.C., Straube, F.C. & Nascimento, J.L.X. (org) 2011. Conservação de aves migratórias neárticas no Brasil. Conservation International. 406p.;ARA-LIT-11566;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Calidris minutilla;Maçariquinho;Calidris minutilla;species;1;Sem Informações;Chordata;Aves;Ciconiiformes;Scolopacidae;Calidris;Calidris minutilla;Espécie não Ameaçada;Sem Informações;Sem Informações;Sem Informações;PE;Caruaru;Espécie não Sensível;-3.866667;-32.433333;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Valente, R., Silva, J.M.C., Straube, F.C. & Nascimento, J.L.X. (org) 2011. Conservação de aves migratórias neárticas no Brasil. Conservation International. 406p.;ARA-LIT-11567;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Calidris pusilla;Maçarico-rasteirinho;Calidris pusilla;species;1;Sem Informações;Chordata;Aves;Ciconiiformes;Scolopacidae;Calidris;Calidris pusilla;Espécie Ameaçada;Em Perigo;Sem Informações;Sem Informações;PE;Caruaru;Espécie não Sensível;-3.866667;-32.433333;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;CEMAVE;ARA-FOT-1160;Sem Informações;16/04/2013;2013-04-17;27/09/2017;Zenaida auriculata;Pomba-de-bando;Zenaida auriculata;species;1;Sem Informações;Chordata;Aves;Columbiformes;Columbidae;Zenaida;Zenaida auriculata;Espécie não Ameaçada;Sem Informações;Ilha da Trindade;Sem Informações;ES;Vitoria;Espécie não Sensível;-20.5125;-29.325;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;CEMAVE;ARA-FOT-177;Sem Informações;26/04/2014;2014-04-27;27/09/2017;Piculus chrysochloros;Sem Informações;Piculus chrysochloros;species;1;Sem Informações;Chordata;Aves;Piciformes;Picidae;Piculus;Piculus chrysochloros;Espécie não Ameaçada;Sem Informações;Açude próximo à entrada da ESEC Raso da Catarina;Sem Informações;BA;Paulo Afonso;Espécie não Sensível;-10.099444;-28.389444;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;CEMAVE;ARA-FOT-478;Sem Informações;22/05/2010;2010-05-23;27/09/2017;Phaethon lepturus;Rabo-de-palha-de-bico-laranja;Phaethon lepturus;species;1;Sem Informações;Chordata;Aves;Ciconiiformes;Phaethontidae;Phaethon;Phaethon lepturus;Espécie Ameaçada;Em Perigo;Parna Fernando de Noronha;Sem Informações;PE;Fernando de Noronha;Espécie não Sensível;-3.834444;-32.873333;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;CEMAVE;ARA-FOT-479;Sem Informações;21/05/2010;2010-05-22;27/09/2017;Gygis alba;Grazina;Gygis alba;species;1;Sem Informações;Chordata;Aves;Ciconiiformes;Laridae;Gygis;Gygis alba;Espécie não Ameaçada;Sem Informações;Parna Fernando de Noronha;Sem Informações;PE;Fernando de Noronha;Espécie não Sensível;-3.850556;-32.440833;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;CEMAVE;ARA-FOT-480;Sem Informações;21/05/2010;2010-05-22;27/09/2017;Gygis alba;Grazina;Gygis alba;species;1;Sem Informações;Chordata;Aves;Ciconiiformes;Laridae;Gygis;Gygis alba;Espécie não Ameaçada;Sem Informações;Parna Fernando de Noronha;Sem Informações;PE;Fernando de Noronha;Espécie não Sensível;-3.850556;-32.440833;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;CEMAVE;ARA-FOT-481;Sem Informações;23/05/2010;2010-05-24;27/09/2017;Sula sula;Atobá-de-pé-vermelho;Sula sula;species;1;Sem Informações;Chordata;Aves;Ciconiiformes;Sulidae;Sula;Sula sula;Espécie Ameaçada;Em Perigo;Parna Fernando de Noronha;Sem Informações;PE;Fernando de Noronha;Espécie não Sensível;-3.851667;-32.441111;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;CEMAVE;ARA-FOT-482;Sem Informações;23/05/2010;2010-05-24;27/09/2017;Anous minutus;Trinta-réis-preto;Anous minutus;species;1;Sem Informações;Chordata;Aves;Ciconiiformes;Laridae;Anous;Anous minutus;Espécie não Ameaçada;Sem Informações;Parna Fernando de Noronha;Sem Informações;PE;Fernando de Noronha;Espécie não Sensível;-3.851667;-32.441111;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;CEMAVE;ARA-FOT-483;Sem Informações;22/05/2010;2010-05-23;27/09/2017;Sula sula;Atobá-de-pé-vermelho;Sula sula;species;1;Sem Informações;Chordata;Aves;Ciconiiformes;Sulidae;Sula;Sula sula;Espécie Ameaçada;Em Perigo;Parna Fernando de Noronha;Sem Informações;PE;Fernando de Noronha;Espécie não Sensível;-3.851667;-32.441111;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;CEMAVE;ARA-FOT-484;Sem Informações;22/05/2010;2010-05-23;27/09/2017;Sula leucogaster;Atobá-pardo;Sula leucogaster;species;1;Sem Informações;Chordata;Aves;Ciconiiformes;Sulidae;Sula;Sula leucogaster;Espécie não Ameaçada;Sem Informações;Parna Fernando de Noronha;Sem Informações;PE;Fernando de Noronha;Espécie não Sensível;-3.85;-32.441111;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Valente, R., Silva, J.M.C., Straube, F.C. & Nascimento, J.L.X. (org) 2011. Conservação de aves migratórias neárticas no Brasil. Conservation International. 406p.;ARA-LIT-6883;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Arenaria interpres;Vira-pedras;Arenaria interpres;species;1;Sem Informações;Chordata;Aves;Ciconiiformes;Scolopacidae;Arenaria;Arenaria interpres;Espécie não Ameaçada;Sem Informações;Sem Informações;Sem Informações;PE;Sirinhaem;Espécie não Sensível;-3.866667;-32.433333;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Ibama (Instituto Brasileiro de Meio Ambiente e dos Recursos Naturais Renováveis). 2005. Plano de Manejo da Área de Proteção Ambiental Fernando de Noronha - Atol das Rocas - São Pedro São Paulo. Versão Final. Brasí­lia. 102p.;ARA-LIT-6899;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Arenaria interpres;Vira-pedras;Arenaria interpres;species;1;Sem Informações;Chordata;Aves;Ciconiiformes;Scolopacidae;Arenaria;Arenaria interpres;Espécie não Ameaçada;Sem Informações;Sem Informações;Sem Informações;PE;Fernando de Noronha;Espécie não Sensível;-3.849;-32.42;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Ibama (Instituto Brasileiro de Meio Ambiente e dos Recursos Naturais Renováveis). 2005. Plano de Manejo da Área de Proteção Ambiental Fernando de Noronha - Atol das Rocas - São Pedro São Paulo. Versão Final. Brasí­lia. 102p.;ARA-LIT-7408;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Ardea cocoi;garça-moura;Ardea cocoi;species;1;Sem Informações;Chordata;Aves;Ciconiiformes;Ardeidae;Ardea;Ardea cocoi;Espécie não Ameaçada;Sem Informações;Sem Informações;Sem Informações;PE;Fernando de Noronha;Espécie não Sensível;-3.849;-32.42;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Barbosa-Filho, R.C., Sousa, A.E.B., Freitas, G.L., Nunes, M.F.C., Souza, E.A. & Zeppelini-Filho, D. 2009. A garça-vaqueira (Bubulcus ibis Linnaeus, 1758) e o atobá-de-pé-vermelho (Sula sula Linnaeus, 1766) no Arquipélago de Fernando de Noronha: uma abordagem ecológica comparativa. Ornithologia, 3: 101-114.;ARA-LIT-76956;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Sula sula;Atobá-de-pé-vermelho;Sula sula;species;1;Sem Informações;Chordata;Aves;Ciconiiformes;Sulidae;Sula;Sula sula;Espécie Ameaçada;Em Perigo;Fernando de Noronha;Sem Informações;PE;Fernando de Noronha;Espécie não Sensível;-3.85;-32.41666667;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Ibama (Instituto Brasileiro de Meio Ambiente e dos Recursos Naturais Renováveis). 2005. Plano de Manejo da Área de Proteção Ambiental Fernando de Noronha - Atol das Rocas e São Pedro São Paulo. Versão Final. Brasília. 102p.;ARA-LIT-76957;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Numenius;Sem Informações;Numenius hudsonicus;genus;1;Sem Informações;Chordata;Aves;Ciconiiformes;Scolopacidae;Numenius;Sem Informações;Espécie não Ameaçada;Sem Informações;APA de Fernando de Noronha;Sem Informações;PE;Fernando de Noronha;Espécie não Sensível;-3.849;-32.42;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Ibama (Instituto Brasileiro de Meio Ambiente e dos Recursos Naturais Renováveis). 2005. Plano de Manejo da Área de Proteção Ambiental Fernando de Noronha - Atol das Rocas e São Pedro São Paulo. Versão Final. Brasília. 102p.;ARA-LIT-76958;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Numenius phaeopus;Maçarico-galego;Numenius phaeopus;species;1;Sem Informações;Chordata;Aves;Ciconiiformes;Scolopacidae;Numenius;Numenius phaeopus;Espécie não Ameaçada;Sem Informações;APA de Fernando de Noronha;Sem Informações;PE;Fernando de Noronha;Espécie não Sensível;-3.849;-32.42;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Ibama (Instituto Brasileiro de Meio Ambiente e dos Recursos Naturais Renováveis). 2005. Plano de Manejo da Área de Proteção Ambiental Fernando de Noronha - Atol das Rocas e São Pedro São Paulo. Versão Final. Brasília. 102p.;ARA-LIT-76959;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Nycticorax nycticorax;Sem Informações;Nycticorax nycticorax;species;1;Sem Informações;Chordata;Aves;Ciconiiformes;Ardeidae;Nycticorax;Nycticorax nycticorax;Espécie não Ameaçada;Sem Informações;APA de Fernando de Noronha;Sem Informações;PE;Fernando de Noronha;Espécie não Sensível;-3.849;-32.42;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Ibama (Instituto Brasileiro de Meio Ambiente e dos Recursos Naturais Renováveis). 2005. Plano de Manejo da Área de Proteção Ambiental Fernando de Noronha - Atol das Rocas e São Pedro São Paulo. Versão Final. Brasília. 102p.;ARA-LIT-76960;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Oceanites oceanicus;Alma-de-mestre;Oceanites oceanicus;species;1;Sem Informações;Chordata;Aves;Ciconiiformes;Hydrobatidae;Oceanites;Oceanites oceanicus;Espécie não Ameaçada;Sem Informações;APA de Fernando de Noronha;Sem Informações;PE;Fernando de Noronha;Espécie não Sensível;-3.849;-32.42;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
Sem Informações;ICMBio;Atlas de Registro de Aves Brasileiras;ARA - Atlas de Registros de Aves Brasileiras;Ibama (Instituto Brasileiro de Meio Ambiente e dos Recursos Naturais Renováveis). 2005. Plano de Manejo da Área de Proteção Ambiental Fernando de Noronha - Atol das Rocas e São Pedro São Paulo. Versão Final. Brasília. 102p.;ARA-LIT-76961;Sem Informações;Sem Informações;Sem Informações;27/09/2017;Oceanodroma castro;Sem Informações;Oceanodroma castro;species;1;Sem Informações;Chordata;Aves;Ciconiiformes;Hydrobatidae;Oceanodroma;Oceanodroma castro;Espécie não Ameaçada;Sem Informações;APA de Fernando de Noronha;Sem Informações;PE;Fernando de Noronha;Espécie não Sensível;-3.849;-32.42;Coordenada exata da ocorr?ncia;Sem Informações;Sem Informações
